"identifier","context","text"
"associatedOrganisms:dcterms_description","Description for Associated Organisms http://rs.tdwg.org/dwc/terms/associatedOrganisms","Этот термин предназначен для указания перечня связей с иными записями dwc:Organisms. Обратите внимание, что для описания таких связей с более высокой детализацией может также применяться класс dwc:ResourceRelationship. В соответствии с рекомендуемой практикой, значения в перечне следует разделять символом «вертикальная черта» с пробелами (` | `)."
"associatedReferences:label","Label for Associated References http://rs.tdwg.org/dwc/terms/associatedReferences","Связанные источники"
"associatedReferences:rdfs_comment","Comment for Associated References http://rs.tdwg.org/dwc/terms/associatedReferences","Список (в одной строке через разделитель) идентификаторов литературных источников (публикации, библиографические ссылки, глобальные уникальные идентификаторы, URI), связанных с данной записью dwc:Occurrence."
"associatedReferences:dcterms_description","Description for Associated References http://rs.tdwg.org/dwc/terms/associatedReferences","В соответствии с рекомендуемой практикой, значения в перечне следует разделять символом «вертикальная черта» с пробелами (` | `). Следует отметить, что класс dwc:ResourceRelationship является альтернативным способом представления связанных с dwc:Occurrence объектов, с большей детализацией. Учитывайте, что термин dcterms:references при его применении к dwc:Occurrence, служит для ссылки на каноническое (авторитетное) представление источника данной записи dwc:Occurrence, если такой источник доступен. Также следует отметить, что предполагаемое использование термина dcterms:bibliographicCitation в Darwin Core при применении к dwc:Occurrence заключается в предоставлении предпочтительного способа цитирования самого dwc:Occurrence."
"associatedSequences:label","Label for Associated Sequences http://rs.tdwg.org/dwc/terms/associatedSequences","Связанные генетические последовательности"
"associatedSequences:rdfs_comment","Comment for Associated Sequences http://rs.tdwg.org/dwc/terms/associatedSequences","Список (в одной строке, через разделитель) идентификаторов (публикация, глобальный уникальный идентификатор, URI) информации о генетических последовательностях, связанных с dwc:MaterialEntity."
"associatedTaxa:label","Label for Associated Taxa http://rs.tdwg.org/dwc/terms/associatedTaxa","Связанные таксоны"
"associatedTaxa:rdfs_comment","Comment for Associated Taxa http://rs.tdwg.org/dwc/terms/associatedTaxa","Список (в одной строке через разделитель) идентификаторов или названий dwc:Taxon и связей данного dwc:Occurrence с каждым из них."
"associatedTaxa:dcterms_description","Description for Associated Taxa http://rs.tdwg.org/dwc/terms/associatedTaxa","Термин может использоваться для связей с записями dwc:Taxon records отличных от тех, что определены в dwc:Occurrence. Обратите внимание, что класс dwc:ResourceRelationship является альтернативным способом представления связей и с большей детализацией. Данный термин не подходит для установления отношений между записями dwc:Taxon records, а только между конкретными dwc:Occurrences (находки) относящимися к dwc:Organism (организм) с другими записями dwc:Taxon records. Рекомендуемой лучшей практикой является разделение значений в списке с помощью пробела, вертикальной черты и пробела (` | `)."
"basisOfRecord:label","Label for Basis Of Record http://rs.tdwg.org/dwc/terms/basisOfRecord","Основание находки"
"basisOfRecord:rdfs_comment","Comment for Basis Of Record http://rs.tdwg.org/dwc/terms/basisOfRecord","Специфическая природа (сущность, характер, категория) записи данных."
"basisOfRecord:dcterms_description","Description for Basis Of Record http://rs.tdwg.org/dwc/terms/basisOfRecord","Рекомендуется использовать контролируемый словарь, такой как набор локальных имен идентификаторов классов в Darwin Core."
"bed:label","Label for Bed http://rs.tdwg.org/dwc/terms/bed","Пласт"
"bed:rdfs_comment","Comment for Bed http://rs.tdwg.org/dwc/terms/bed","Полное название литостратиграфического пласта (слоя), из которого был собран dwc:MaterialEntity."
"behavior:label","Label for Behavior http://rs.tdwg.org/dwc/terms/behavior","Поведение"
"behavior:rdfs_comment","Comment for Behavior http://rs.tdwg.org/dwc/terms/behavior","Поведение, продемонстрированное объектом наблюдения в момент регистрации dwc:Occurrence."
"behavior:dcterms_description","Description for Behavior http://rs.tdwg.org/dwc/terms/behavior","Этот термин имеет эквивалент в пространстве имён dwciri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки в качестве литерала."
"caste:label","Label for Caste http://rs.tdwg.org/dwc/terms/caste",""
"caste:rdfs_comment","Comment for Caste http://rs.tdwg.org/dwc/terms/caste",""
"caste:dcterms_description","Description for Caste http://rs.tdwg.org/dwc/terms/caste",""
"catalogNumber:label","Label for Catalog Number http://rs.tdwg.org/dwc/terms/catalogNumber",""
"catalogNumber:rdfs_comment","Comment for Catalog Number http://rs.tdwg.org/dwc/terms/catalogNumber",""
"class:label","Label for Class http://rs.tdwg.org/dwc/terms/class",""
"class:rdfs_comment","Comment for Class http://rs.tdwg.org/dwc/terms/class",""
"collectionCode:label","Label for Collection Code http://rs.tdwg.org/dwc/terms/collectionCode",""
"collectionCode:rdfs_comment","Comment for Collection Code http://rs.tdwg.org/dwc/terms/collectionCode",""
"collectionID:label","Label for Collection ID http://rs.tdwg.org/dwc/terms/collectionID",""
"collectionID:rdfs_comment","Comment for Collection ID http://rs.tdwg.org/dwc/terms/collectionID",""
"collectionID:dcterms_description","Description for Collection ID http://rs.tdwg.org/dwc/terms/collectionID",""
"continent:label","Label for Continent http://rs.tdwg.org/dwc/terms/continent",""
"continent:rdfs_comment","Comment for Continent http://rs.tdwg.org/dwc/terms/continent",""
"continent:dcterms_description","Description for Continent http://rs.tdwg.org/dwc/terms/continent",""
"coordinatePrecision:label","Label for Coordinate Precision http://rs.tdwg.org/dwc/terms/coordinatePrecision",""
"coordinatePrecision:rdfs_comment","Comment for Coordinate Precision http://rs.tdwg.org/dwc/terms/coordinatePrecision",""
"coordinatePrecision:examples","Examples for Coordinate Precision http://rs.tdwg.org/dwc/terms/coordinatePrecision",""
"coordinateUncertaintyInMeters:label","Label for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters",""
"coordinateUncertaintyInMeters:rdfs_comment","Comment for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters",""
"coordinateUncertaintyInMeters:examples","Examples for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters",""
"country:label","Label for Country http://rs.tdwg.org/dwc/terms/country",""
"country:rdfs_comment","Comment for Country http://rs.tdwg.org/dwc/terms/country",""
"country:dcterms_description","Description for Country http://rs.tdwg.org/dwc/terms/country",""
"countryCode:label","Label for Country Code http://rs.tdwg.org/dwc/terms/countryCode",""
"countryCode:rdfs_comment","Comment for Country Code http://rs.tdwg.org/dwc/terms/countryCode",""
"countryCode:dcterms_description","Description for Country Code http://rs.tdwg.org/dwc/terms/countryCode",""
"county:label","Label for Second Order Division http://rs.tdwg.org/dwc/terms/county",""
"county:rdfs_comment","Comment for Second Order Division http://rs.tdwg.org/dwc/terms/county",""
"county:dcterms_description","Description for Second Order Division http://rs.tdwg.org/dwc/terms/county",""
"cultivarEpithet:label","Label for Cultivar Epithet http://rs.tdwg.org/dwc/terms/cultivarEpithet",""
"cultivarEpithet:rdfs_comment","Comment for Cultivar Epithet http://rs.tdwg.org/dwc/terms/cultivarEpithet",""
"cultivarEpithet:dcterms_description","Description for Cultivar Epithet http://rs.tdwg.org/dwc/terms/cultivarEpithet",""
"cultivarEpithet:examples","Examples for Cultivar Epithet http://rs.tdwg.org/dwc/terms/cultivarEpithet",""
"dataGeneralizations:label","Label for Data Generalizations http://rs.tdwg.org/dwc/terms/dataGeneralizations",""
"dataGeneralizations:rdfs_comment","Comment for Data Generalizations http://rs.tdwg.org/dwc/terms/dataGeneralizations",""
"dataGeneralizations:dcterms_description","Description for Data Generalizations http://rs.tdwg.org/dwc/terms/dataGeneralizations","Этот термин имеет эквивалент в пространстве имён dwciri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки в качестве литерала."
"datasetID:label","Label for Dataset ID http://rs.tdwg.org/dwc/terms/datasetID",""
"datasetID:rdfs_comment","Comment for Dataset ID http://rs.tdwg.org/dwc/terms/datasetID",""
"datasetName:label","Label for Dataset Name http://rs.tdwg.org/dwc/terms/datasetName",""
"datasetName:rdfs_comment","Comment for Dataset Name http://rs.tdwg.org/dwc/terms/datasetName",""
"dateIdentified:label","Label for Date Identified http://rs.tdwg.org/dwc/terms/dateIdentified",""
"dateIdentified:rdfs_comment","Comment for Date Identified http://rs.tdwg.org/dwc/terms/dateIdentified",""
"dateIdentified:dcterms_description","Description for Date Identified http://rs.tdwg.org/dwc/terms/dateIdentified",""
"dateIdentified:examples","Examples for Date Identified http://rs.tdwg.org/dwc/terms/dateIdentified",""
"day:label","Label for Day http://rs.tdwg.org/dwc/terms/day",""
"day:rdfs_comment","Comment for Day http://rs.tdwg.org/dwc/terms/day",""
"decimalLatitude:label","Label for Decimal Latitude http://rs.tdwg.org/dwc/terms/decimalLatitude",""
"decimalLatitude:rdfs_comment","Comment for Decimal Latitude http://rs.tdwg.org/dwc/terms/decimalLatitude",""
"decimalLongitude:label","Label for Decimal Longitude http://rs.tdwg.org/dwc/terms/decimalLongitude",""
"decimalLongitude:rdfs_comment","Comment for Decimal Longitude http://rs.tdwg.org/dwc/terms/decimalLongitude",""
"degreeOfEstablishment:label","Label for Degree of Establishment http://rs.tdwg.org/dwc/terms/degreeOfEstablishment",""
"degreeOfEstablishment:rdfs_comment","Comment for Degree of Establishment http://rs.tdwg.org/dwc/terms/degreeOfEstablishment",""
"degreeOfEstablishment:dcterms_description","Description for Degree of Establishment http://rs.tdwg.org/dwc/terms/degreeOfEstablishment",""
"disposition:label","Label for Disposition http://rs.tdwg.org/dwc/terms/disposition",""
"disposition:rdfs_comment","Comment for Disposition http://rs.tdwg.org/dwc/terms/disposition",""
"disposition:dcterms_description","Description for Disposition http://rs.tdwg.org/dwc/terms/disposition",""
"dynamicProperties:label","Label for Dynamic Properties http://rs.tdwg.org/dwc/terms/dynamicProperties",""
"dynamicProperties:rdfs_comment","Comment for Dynamic Properties http://rs.tdwg.org/dwc/terms/dynamicProperties",""
"dynamicProperties:dcterms_description","Description for Dynamic Properties http://rs.tdwg.org/dwc/terms/dynamicProperties",""
"earliestAgeOrLowestStage:label","Label for Earliest Age Or Lowest Stage http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage",""
"earliestAgeOrLowestStage:rdfs_comment","Comment for Earliest Age Or Lowest Stage http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage",""
"earliestEonOrLowestEonothem:label","Label for Earliest Eon Or Lowest Eonothem http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem",""
"earliestEonOrLowestEonothem:rdfs_comment","Comment for Earliest Eon Or Lowest Eonothem http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem",""
"earliestEpochOrLowestSeries:label","Label for Earliest Epoch Or Lowest Series http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries",""
"earliestEpochOrLowestSeries:rdfs_comment","Comment for Earliest Epoch Or Lowest Series http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries",""
"earliestEraOrLowestErathem:label","Label for Earliest Era Or Lowest Erathem http://rs.tdwg.org/dwc/terms/earliestEraOrLowestErathem",""
"earliestEraOrLowestErathem:rdfs_comment","Comment for Earliest Era Or Lowest Erathem http://rs.tdwg.org/dwc/terms/earliestEraOrLowestErathem",""
"earliestPeriodOrLowestSystem:label","Label for Earliest Period Or Lowest System http://rs.tdwg.org/dwc/terms/earliestPeriodOrLowestSystem",""
"earliestPeriodOrLowestSystem:rdfs_comment","Comment for Earliest Period Or Lowest System http://rs.tdwg.org/dwc/terms/earliestPeriodOrLowestSystem",""
"endDayOfYear:label","Label for End Day Of Year http://rs.tdwg.org/dwc/terms/endDayOfYear",""
"endDayOfYear:rdfs_comment","Comment for End Day Of Year http://rs.tdwg.org/dwc/terms/endDayOfYear",""
"endDayOfYear:examples","Examples for End Day Of Year http://rs.tdwg.org/dwc/terms/endDayOfYear",""
"establishmentMeans:label","Label for Establishment Means http://rs.tdwg.org/dwc/terms/establishmentMeans",""
"establishmentMeans:rdfs_comment","Comment for Establishment Means http://rs.tdwg.org/dwc/terms/establishmentMeans",""
"establishmentMeans:dcterms_description","Description for Establishment Means http://rs.tdwg.org/dwc/terms/establishmentMeans",""
"Event:label","Label for Event http://rs.tdwg.org/dwc/terms/Event",""
"Event:rdfs_comment","Comment for Event http://rs.tdwg.org/dwc/terms/Event",""
"eventDate:label","Label for Event Date http://rs.tdwg.org/dwc/terms/eventDate",""
"eventDate:rdfs_comment","Comment for Event Date http://rs.tdwg.org/dwc/terms/eventDate",""
"eventDate:dcterms_description","Description for Event Date http://rs.tdwg.org/dwc/terms/eventDate",""
"eventDate:examples","Examples for Event Date http://rs.tdwg.org/dwc/terms/eventDate",""
"eventID:label","Label for Event ID http://rs.tdwg.org/dwc/terms/eventID",""
"eventID:rdfs_comment","Comment for Event ID http://rs.tdwg.org/dwc/terms/eventID",""
"eventRemarks:label","Label for Event Remarks http://rs.tdwg.org/dwc/terms/eventRemarks",""
"eventRemarks:rdfs_comment","Comment for Event Remarks http://rs.tdwg.org/dwc/terms/eventRemarks",""
"eventTime:label","Label for Event Time http://rs.tdwg.org/dwc/terms/eventTime",""
"eventTime:rdfs_comment","Comment for Event Time http://rs.tdwg.org/dwc/terms/eventTime",""
"eventTime:dcterms_description","Description for Event Time http://rs.tdwg.org/dwc/terms/eventTime",""
"eventTime:examples","Examples for Event Time http://rs.tdwg.org/dwc/terms/eventTime",""
"eventType:label","Label for Event Type http://rs.tdwg.org/dwc/terms/eventType",""
"eventType:rdfs_comment","Comment for Event Type http://rs.tdwg.org/dwc/terms/eventType",""
"eventType:dcterms_description","Description for Event Type http://rs.tdwg.org/dwc/terms/eventType",""
"family:label","Label for Family http://rs.tdwg.org/dwc/terms/family",""
"family:rdfs_comment","Comment for Family http://rs.tdwg.org/dwc/terms/family",""
"fieldNotes:label","Label for Field Notes http://rs.tdwg.org/dwc/terms/fieldNotes",""
"fieldNotes:rdfs_comment","Comment for Field Notes http://rs.tdwg.org/dwc/terms/fieldNotes",""
"fieldNotes:dcterms_description","Description for Field Notes http://rs.tdwg.org/dwc/terms/fieldNotes","Этот термин имеет эквивалент в пространстве имён dwciri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки в качестве литерала."
"fieldNumber:label","Label for Field Number http://rs.tdwg.org/dwc/terms/fieldNumber",""
"fieldNumber:rdfs_comment","Comment for Field Number http://rs.tdwg.org/dwc/terms/fieldNumber",""
"fieldNumber:dcterms_description","Description for Field Number http://rs.tdwg.org/dwc/terms/fieldNumber","Этот термин имеет эквивалент в пространстве имён dwciri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки в качестве литерала."
"footprintSpatialFit:label","Label for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit",""
"footprintSpatialFit:rdfs_comment","Comment for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit",""
"footprintSpatialFit:dcterms_description","Description for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit",""
"footprintSRS:label","Label for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS",""
"footprintSRS:rdfs_comment","Comment for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS",""
"footprintSRS:dcterms_description","Description for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS",""
"footprintSRS:examples","Examples for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS",""
"footprintWKT:label","Label for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT",""
"footprintWKT:rdfs_comment","Comment for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT",""
"footprintWKT:dcterms_description","Description for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT","Этот термин имеет эквивалент в пространстве имён dwciri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки в качестве литерала."
"footprintWKT:examples","Examples for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT",""
"formation:label","Label for Formation http://rs.tdwg.org/dwc/terms/formation",""
"formation:rdfs_comment","Comment for Formation http://rs.tdwg.org/dwc/terms/formation",""
"FossilSpecimen:label","Label for Fossil Specimen http://rs.tdwg.org/dwc/terms/FossilSpecimen",""
"FossilSpecimen:rdfs_comment","Comment for Fossil Specimen http://rs.tdwg.org/dwc/terms/FossilSpecimen",""
"genericName:label","Label for Generic Name http://rs.tdwg.org/dwc/terms/genericName",""
"genericName:rdfs_comment","Comment for Generic Name http://rs.tdwg.org/dwc/terms/genericName",""
"genericName:dcterms_description","Description for Generic Name http://rs.tdwg.org/dwc/terms/genericName",""
"genericName:examples","Examples for Generic Name http://rs.tdwg.org/dwc/terms/genericName",""
"genus:label","Label for Genus http://rs.tdwg.org/dwc/terms/genus",""
"genus:rdfs_comment","Comment for Genus http://rs.tdwg.org/dwc/terms/genus",""
"geodeticDatum:label","Label for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum",""
"geodeticDatum:rdfs_comment","Comment for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum",""
"geodeticDatum:dcterms_description","Description for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum",""
"GeologicalContext:label","Label for Geological Context http://rs.tdwg.org/dwc/terms/GeologicalContext",""
"GeologicalContext:rdfs_comment","Comment for Geological Context http://rs.tdwg.org/dwc/terms/GeologicalContext",""
"geologicalContextID:label","Label for Geological Context ID http://rs.tdwg.org/dwc/terms/geologicalContextID",""
"geologicalContextID:rdfs_comment","Comment for Geological Context ID http://rs.tdwg.org/dwc/terms/geologicalContextID",""
"georeferencedBy:label","Label for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy",""
"georeferencedBy:rdfs_comment","Comment for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy",""
"georeferencedBy:dcterms_description","Description for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy",""
"georeferencedDate:label","Label for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate",""
"georeferencedDate:rdfs_comment","Comment for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate",""
"georeferencedDate:dcterms_description","Description for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate",""
"georeferencedDate:examples","Examples for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate",""
"georeferenceProtocol:label","Label for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol",""
"georeferenceProtocol:rdfs_comment","Comment for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol",""
"georeferenceProtocol:dcterms_description","Description for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol","Этот термин имеет эквивалент в пространстве имён dwciri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки в качестве литерала."
"georeferenceRemarks:label","Label for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks",""
"georeferenceRemarks:rdfs_comment","Comment for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks",""
"georeferenceSources:label","Label for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources",""
"georeferenceSources:rdfs_comment","Comment for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources",""
"georeferenceSources:dcterms_description","Description for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources",""
"georeferenceVerificationStatus:label","Label for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus",""
"georeferenceVerificationStatus:rdfs_comment","Comment for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus",""
"georeferenceVerificationStatus:dcterms_description","Description for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus",""
"group:label","Label for Group http://rs.tdwg.org/dwc/terms/group",""
"group:rdfs_comment","Comment for Group http://rs.tdwg.org/dwc/terms/group",""
"habitat:label","Label for Habitat http://rs.tdwg.org/dwc/terms/habitat",""
"habitat:rdfs_comment","Comment for Habitat http://rs.tdwg.org/dwc/terms/habitat",""
"habitat:dcterms_description","Description for Habitat http://rs.tdwg.org/dwc/terms/habitat","Этот термин имеет эквивалент в пространстве имён dwciri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки в качестве литерала."
"higherClassification:label","Label for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification",""
"higherClassification:rdfs_comment","Comment for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification",""
"higherClassification:dcterms_description","Description for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification",""
"higherGeography:label","Label for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeography:rdfs_comment","Comment for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeography:dcterms_description","Description for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeography:examples","Examples for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeographyID:label","Label for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"higherGeographyID:rdfs_comment","Comment for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"higherGeographyID:dcterms_description","Description for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"higherGeographyID:examples","Examples for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"highestBiostratigraphicZone:label","Label for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone",""
"highestBiostratigraphicZone:rdfs_comment","Comment for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone",""
"HumanObservation:label","Label for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation",""
"HumanObservation:rdfs_comment","Comment for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation",""
"Identification:label","Label for Identification http://rs.tdwg.org/dwc/terms/Identification",""
"Identification:rdfs_comment","Comment for Identification http://rs.tdwg.org/dwc/terms/Identification",""
"identificationID:label","Label for Identification ID http://rs.tdwg.org/dwc/terms/identificationID",""
"identificationID:rdfs_comment","Comment for Identification ID http://rs.tdwg.org/dwc/terms/identificationID",""
"identificationQualifier:label","Label for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier",""
"identificationQualifier:rdfs_comment","Comment for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier",""
"identificationQualifier:dcterms_description","Description for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier","Этот термин имеет эквивалент в пространстве имён dwciri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки в качестве литерала."
"identificationQualifier:examples","Examples for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier",""
"identificationReferences:label","Label for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences",""
"identificationReferences:rdfs_comment","Comment for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences",""
"identificationReferences:dcterms_description","Description for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences",""
"identificationRemarks:label","Label for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks",""
"identificationRemarks:rdfs_comment","Comment for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks",""
"identificationVerificationStatus:label","Label for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",""
"identificationVerificationStatus:rdfs_comment","Comment for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",""
"identificationVerificationStatus:dcterms_description","Description for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",""
"identificationVerificationStatus:examples","Examples for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",""
"identifiedBy:label","Label for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy",""
"identifiedBy:rdfs_comment","Comment for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy",""
"identifiedBy:dcterms_description","Description for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy",""
"identifiedBy:examples","Examples for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy",""
"identifiedByID:label","Label for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID",""
"identifiedByID:rdfs_comment","Comment for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID",""
