term_localName,label,rdfs_comment,dcterms_description,examples,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_usageScope
http://rs.tdwg.org/dwc/iri/version/georeferenceSources-2023-06-28,georeferenceSources,Georeference Sources (IRI),"A map, gazetteer, or other resource used to georeference the dcterms:Location.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/georeferenceSources-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/georeferenceSources,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/georeferenceVerificationStatus-2023-06-28,georeferenceVerificationStatus,Georeference Verification Status (IRI),A categorical description of the extent to which the georeference has been verified to represent the best possible spatial description for the dcterms:Location of the dwc:Occurrence.,Recommended best practice is to use a controlled vocabulary. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/georeferenceVerificationStatus-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/georeferenceVerificationStatus,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/habitat-2023-06-28,habitat,Habitat (IRI),A category or description of the habitat in which the dwc:Event occurred.,Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/habitat-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/habitat,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/identificationQualifier-2023-06-28,identificationQualifier,Identification Qualifier (IRI),A controlled value to express the determiner's doubts about the dwc:Identification.,Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/identificationQualifier-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/identificationQualifier,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/identificationVerificationStatus-2015-03-27,identificationVerificationStatus,Identification Verification Status (IRI),A categorical indicator of the extent to which the taxonomic identification has been verified to be correct.,Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects. Recommended best practice is to use a controlled vocabulary such as that used in HISPID and ABCD.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/identificationVerificationStatus,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/identifiedBy-2025-06-12,identifiedBy,Identified By (IRI),"A person, group, or organization who assigned the dwc:Taxon to the subject.","When used in the context of an Event (such as in the Humboldt Extension), the subject consists of all of the dwc:Organisms related to the Event. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2025-06-12,recommended,http://rs.tdwg.org/dwc/iri/version/identifiedBy-2023-06-28,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/identifiedBy,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/inCollection-2015-03-27,inCollection,In Collection,Use to link any subject resource that is part of a collection to the collection containing the resource.,"Recommended best practice is to use an IRI from a controlled registry. A ""convenience property"" that replaces literal-value terms related to collections and institutions. See Section 2.7.3 of the Darwin Core RDF Guide for details.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/inCollection,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/inDataset-2015-03-27,inDataset,In Dataset,Use to link a subject dataset record to the dataset which contains it.,A string literal name of the dataset can be provided using the term dwc:datasetName. See the Darwin Core RDF Guide for details.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/inDataset,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/inDescribedPlace-2015-03-27,inDescribedPlace,In Described Place,Use to link a dcterms:Location instance subject to the lowest level standardized hierarchically-described resource.,"Recommended best practice is to use an IRI from a controlled registry. A ""convenience property"" that replaces Darwin Core literal-value terms related to locations. See Section 2.7.5 of the Darwin Core RDF Guide for details.",`http://vocab.getty.edu/tgn/1019987`,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/inDescribedPlace,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/informationWithheld-2015-03-27,informationWithheld,Information Withheld (IRI),"Additional information that exists, but that has not been shared in the given record.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/informationWithheld,not in ABCD,
http://dublincore.org/usage/terms/history/#languageT-001,language,Language,A language of the resource.,Recommended best practice is to use an IRI from the Library of Congress ISO 639-2 scheme http://id.loc.gov/vocabulary/iso639-2,,http://purl.org/dc/terms/,2008-01-14,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/language,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/latestGeochronologicalEra-2023-09-13,latestGeochronologicalEra,Latest Geochronological Era,Use to link a dwc:GeologicalContext instance to chronostratigraphic time periods at the lowest possible level in a standardized hierarchy. Use this property to point to the latest possible geological time period from which the dwc:MaterialEntity was collected.,"Recommended best practice is to use an IRI from a controlled vocabulary. A ""convenience property"" that replaces Darwin Core literal-value terms related to geological context. See Section 2.7.6 of the Darwin Core RDF Guide for details.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-09-13,recommended,http://rs.tdwg.org/dwc/iri/version/latestGeochronologicalEra-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/latestGeochronologicalEra,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/lifeStage-2023-06-28,lifeStage,Life Stage (IRI),The age class or life stage of the dwc:Organism(s) at the time the dwc:Occurrence was recorded.,Recommended best practice is to use a controlled vocabulary. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/lifeStage-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/lifeStage,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/locationAccordingTo-2023-06-28,locationAccordingTo,Location According To (IRI),"Information about the source of this dcterms:Location information. Could be a publication (gazetteer), institution, or team of individuals.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/locationAccordingTo-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/locationAccordingTo,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/measurementDeterminedBy-2023-06-28,measurementDeterminedBy,Measurement Determined By (IRI),"A person, group, or organization who determined the value of the dwc:MeasurementOrFact.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/measurementDeterminedBy-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/measurementDeterminedBy,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/measurementMethod-2015-03-27,measurementMethod,Measurement Method (IRI),"The method or protocol used to determine the measurement, fact, characteristic, or assertion.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/measurementMethod,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/measurementType-2015-03-27,measurementType,Measurement Type (IRI),"The nature of the measurement, fact, characteristic, or assertion.",Recommended best practice is to use a controlled vocabulary. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/measurementType,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/measurementUnit-2023-06-28,measurementUnit,Measurement Unit (IRI),The units associated with the dwc:measurementValue.,"Recommended best practice is to use a controlled vocabulary such as the Ontology of Units of Measure http://www.wurvoc.org/vocabularies/om-1.8/ of SI units, derived units, or other non-SI units accepted for use within the SI.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/measurementUnit-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/measurementUnit,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/measurementValue-2021-07-15,measurementValue,Measurement Value (IRI),"The value of the measurement, fact, characteristic, or assertion.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,`http://vocab.nerc.ac.uk/collection/L22/current/TOOL0960/`,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2021-07-15,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/measurementValue,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/occurrenceStatus-2023-06-28,occurrenceStatus,Occurrence Status (IRI),A statement about the presence or absence of a dwc:Taxon at a dcterms:Location.,Recommended best practice is to use a controlled vocabulary. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/occurrenceStatus-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/occurrenceStatus,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/organismQuantityType-2015-03-27,organismQuantityType,Organism Quantity Type (IRI),The type of quantification system used for the quantity of organisms.,A dwc:organismQuantityType must have a corresponding dwc:organismQuantity.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/organismQuantityType,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/pathway-2023-06-28,pathway,Pathway (IRI),The process by which a dwc:Organism came to be in a given place at a given time.,"Recommended best practice is to use IRIs from the controlled vocabulary designated for use with this term, listed at http://rs.tdwg.org/dwc/doc/pw/. For details, refer to https://doi.org/10.3897/biss.3.38084 . Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.",`http://rs.tdwg.org/dwcpw/values/p002`; `http://rs.tdwg.org/dwcpw/values/p046`,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/pathway-2021-03-29,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/pathway,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/preparations-2015-03-27,preparations,Preparations (IRI),A preparation or preservation method for a specimen.,Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/preparations,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/recordedBy-2023-06-28,recordedBy,Recorded By (IRI),"A person, group, or organization responsible for recording the original dwc:Occurrence.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/recordedBy-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/recordedBy,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/recordNumber-2023-06-28,recordNumber,Record Number (IRI),"An identifier given to the dwc:Occurrence at the time it was recorded. Often serves as a link between field notes and a dwc:Occurrence record, such as a specimen collector's number.",The subject is a dwc:Occurrence and the object is a (possibly IRI-identified) resource that is the field notes.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/recordNumber-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/recordNumber,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/reproductiveCondition-2023-06-28,reproductiveCondition,Reproductive Condition (IRI),The reproductive condition of the biological individual(s) represented in the dwc:Occurrence.,Recommended best practice is to use a controlled vocabulary. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/reproductiveCondition-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/reproductiveCondition,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/sampleSizeUnit-2023-06-28,sampleSizeUnit,Sampling Size Unit (IRI),"The unit of measurement of the size (time duration, length, area, or volume) of a sample in a sampling dwc:Event.","A dwciri:sampleSizeUnit must have a corresponding dwc:sampleSizeValue. Recommended best practice is to use a controlled vocabulary such as the Ontology of Units of Measure http://www.wurvoc.org/vocabularies/om-1.8/ of SI units, derived units, or other non-SI units accepted for use within the SI.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/sampleSizeUnit-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/sampleSizeUnit,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/samplingProtocol-2023-06-28,samplingProtocol,Sampling Protocol (IRI),"The methods or protocols used during a dwc:Event, denoted by an IRI.","Recommended best practice is describe a dwc:Event with no more than one sampling protocol. In the case of a summary dwc:Event in which a specific protocol can not be attributed to specific dwc:Occurrences, the recommended best practice is to repeat the property for each IRI that denotes a different sampling protocol that applies to the dwc:Occurrence.",`https://doi.org/10.1111/j.1466-8238.2009.00467.x`,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/samplingProtocol-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/samplingProtocol,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/sex-2023-06-28,sex,Sex (IRI),The sex of the biological individual(s) represented in the dwc:Occurrence.,Recommended best practice is to use a controlled vocabulary. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/sex-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/sex,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/toDigitalSpecimen-2025-06-12,toDigitalSpecimen,To Digital Specimen,"Use to link a dwc:Identification instance subject to a taxonomic entity such as a taxon, taxon concept, or taxon name use.",Use to link a dwc:MaterialEntity instance subject to a Digital Specimem entity.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2025-06-12,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/toDigitalSpecimen,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/toTaxon-2015-03-27,toTaxon,To Taxon,"Use to link a dwc:Identification instance subject to a taxonomic entity such as a taxon, taxon concept, or taxon name use.","A ""convenience property"" that replaces Darwin Core literal-value terms related to taxonomic entities. See Section 2.7.4 of the Darwin Core RDF Guide for details.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/toTaxon,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/typeStatus-2015-03-27,typeStatus,Type Status (IRI),"A nomenclatural type (type status, typified scientific name, publication) applied to the subject.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/typeStatus,not in ABCD,
