"identifier","context","text"
"excludedLifeStageScope:label","Label for Excluded Life Stage Scope http://rs.tdwg.org/dwc/terms/excludedLifeStageScope","Stades de Vie Exclu"
"excludedLifeStageScope:rdfs_comment","Comment for Excluded Life Stage Scope http://rs.tdwg.org/dwc/terms/excludedLifeStageScope","Les classes d'âge ou les stades de vie des dwc:Organismes explicitement exclus de l'échantillonnage au cours de l'événement."
"excludedLifeStageScope:dcterms_description","Description for Excluded Life Stage Scope http://rs.tdwg.org/dwc/terms/excludedLifeStageScope","Ce terme est défini sur la base de dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). La pratique optimale recommandée est d'utiliser le même vocabulaire contrôlé que pour dwc:lifeStage et de séparer les différentes valeurs d'une liste par une barre verticale ( | ). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"excludedTaxonomicScope:label","Label for Excluded Taxonomic Scope http://rs.tdwg.org/dwc/terms/excludedTaxonomicScope","Groupes Taxonomiques Exclus"
"excludedTaxonomicScope:rdfs_comment","Comment for Excluded Taxonomic Scope http://rs.tdwg.org/dwc/terms/excludedTaxonomicScope","Le(s) groupe(s) taxonomique(s) explicitement exclu(s) de l'échantillonnage pendant le dwc:Event."
"excludedTaxonomicScope:dcterms_description","Description for Excluded Taxonomic Scope http://rs.tdwg.org/dwc/terms/excludedTaxonomicScope","Le dwc:Event auquel l'eco:excludedTaxonomicScope fait référence peut se situer à n'importe quel niveau de la hiérarchie. Dans le cas d'un dwc:Event de niveau supérieur (parent), inclure tous les groupes taxonomiques explicitement exclus des dwc:Events enfants qui ont contribué au dwc:Event parent. La pratique optimale recommandée est de séparer les valeurs d'une liste par une barre verticale ( | ). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"geospatialScopeAreaUnit:label","Label for Geospatial Scope Area Unit http://rs.tdwg.org/dwc/terms/geospatialScopeAreaUnit","Unité de Surface du Champ d'Application Géospatial"
"geospatialScopeAreaUnit:rdfs_comment","Comment for Geospatial Scope Area Unit http://rs.tdwg.org/dwc/terms/geospatialScopeAreaUnit","Les unités associées à eco:geospatialScopeAreaValue"
"geospatialScopeAreaUnit:dcterms_description","Description for Geospatial Scope Area Unit http://rs.tdwg.org/dwc/terms/geospatialScopeAreaUnit","La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé. Pour les unités contenant des exposants, utilisez les caractères du jeu de caractères Unicode Latin-1 Supplement (hex 00B2 pour la mise au carré et 00B3 pour la mise au cube). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"geospatialScopeAreaValue:label","Label for Geospatial Scope Area Value http://rs.tdwg.org/dwc/terms/geospatialScopeAreaValue","Valeur de Surface du Champ d'Application Géospatial"
"geospatialScopeAreaValue:rdfs_comment","Comment for Geospatial Scope Area Value http://rs.tdwg.org/dwc/terms/geospatialScopeAreaValue","La valeur numérique de la zone totale de l'étendue géospatiale du dwc:Event."
"geospatialScopeAreaValue:dcterms_description","Description for Geospatial Scope Area Value http://rs.tdwg.org/dwc/terms/geospatialScopeAreaValue","La couverture géospatiale se réfère à la localisation du dwc:Event rapportée en utilisant les termes organisés dans Darwin Core sous dcterms:Location. Cette zone est toujours supérieure ou égale à la valeur eco:totalAreaSampledValue. Une eco:geospatialScopeAreaValue doit avoir une eco:geospatialScopeAreaUnit correspondante."
"hasMaterialSamples:label","Label for Has Material Samples http://rs.tdwg.org/dwc/terms/hasMaterialSamples","A des Échantillons de Matériel"
"hasMaterialSamples:rdfs_comment","Comment for Has Material Samples http://rs.tdwg.org/dwc/terms/hasMaterialSamples","Des échantillons ont été prélevés lors du dwc:Event."
"hasNonTargetOrganisms:label","Label for Has Non-target Organisms http://rs.tdwg.org/dwc/terms/hasNonTargetOrganisms","A des Organismes non-Cibles"
"hasNonTargetOrganisms:rdfs_comment","Comment for Has Non-target Organisms http://rs.tdwg.org/dwc/terms/hasNonTargetOrganisms","Un ou plusieurs dwc:Organisms en dehors des champs cibles (eco:targetDegreeOfEstablishmentScope, eco:targetGrowthFormScope, et eco:targetLifeStageScope) ont été détectés et signalés pour ce dwc:Event."
"hasNonTargetOrganisms:dcterms_description","Description for Has Non-target Organisms http://rs.tdwg.org/dwc/terms/hasNonTargetOrganisms","Ce terme a pour but d'alerter les utilisateurs sur la présence d'organismes non ciblés (appelés « prises accessoires » dans certaines disciplines) recensés dans ce dwc:Event. Ce terme n'est pertinent que si des organismes cibles sont déclarés. La couverture en termes d'organismes est basée sur la combinaison de tous les termes suivants : eco:targetLifeStageScope, eco:excludedLifeStageScope, eco:targetDegreeOfEstablishmentScope, eco:excludedDegreeOfEstablishmentScope, eco:targetGrowthFormScope, et eco:excludedGrowthFormScope. L'examen de cette couverture est nécessaire pour identifier les dwc:Organisms non ciblés. Il devrait être possible de confirmer les attentes en examinant les dwc:Occurrences dans ce dwc:Event et dans ses dwc:Events fils (le cas échéant). La valeur de ce terme doit être « true » si des dwc:Occurrences de dwc:Organisms en dehors du ou des champs d'application tels qu'ils sont définis au moment du dwc:Event sont signalées, sinon la valeur de ce terme doit être « false »."
"hasNonTargetTaxa:label","Label for Has Non-target Taxa http://rs.tdwg.org/dwc/terms/hasNonTargetTaxa","A pour Taxons Non-cibles"
"hasNonTargetTaxa:rdfs_comment","Comment for Has Non-target Taxa http://rs.tdwg.org/dwc/terms/hasNonTargetTaxa","Un ou plusieurs dwc:Organisms appartenant à des taxons situés en dehors du champ taxonomique cible (la combinaison de eco:targetTaxonomicScope et eco:excludedTaxonomicScope) ont été détectés et signalés pour ce dwc:Event."
"hasNonTargetTaxa:dcterms_description","Description for Has Non-target Taxa http://rs.tdwg.org/dwc/terms/hasNonTargetTaxa","Ce terme a pour but d'alerter les utilisateurs sur la présence de taxons non ciblés (appelés « prises accessoires » dans certaines disciplines) recensés dans ce dwc:Event. Ce terme n'est pertinent que si des taxons cibles sont déclarés. La couverture en termes de taxons est basée sur la combinaison de : eco:targetTaxonomicScope and eco:excludedTaxonomicScope. L'examen de cette couverture est nécessaire pour identifier les taxons non ciblés. Il devrait être possible de confirmer les attentes en examinant les dwc:Occurrences dans ce dwc:Event et dans ses dwc:Events fils (le cas échéant), ou en examinant eco:nonTargetTaxa pour ce dwc:Event (s'il est renseigné). La valeur de ce terme doit être « true » si des dwc:Occurrences appartenant à des taxons en dehors du champ taxonomique tel qu'il est défini au moment du dwc:Event sont recensées, sinon la valeur de ce terme doit être « false »."
"hasVouchers:label","Label for Has Vouchers http://rs.tdwg.org/dwc/terms/hasVouchers","A des Spécimens de Référence"
"hasVouchers:rdfs_comment","Comment for Has Vouchers http://rs.tdwg.org/dwc/terms/hasVouchers","Des spécimens ont été collectés lors du dwc:Event."
"inventoryTypes:label","Label for Inventory Types http://rs.tdwg.org/dwc/terms/inventoryTypes","Types d'Inventaires"
"inventoryTypes:rdfs_comment","Comment for Inventory Types http://rs.tdwg.org/dwc/terms/inventoryTypes","Les types de processus de recherche utilisés pour réaliser l'inventaire."
"inventoryTypes:dcterms_description","Description for Inventory Types http://rs.tdwg.org/dwc/terms/inventoryTypes","Ce terme n'est pertinent que si le dwc:Event est un inventaire. La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé. La pratique optimale recommandée est de séparer les valeurs d'une liste par une barre verticale ( | ). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"isAbsenceReported:label","Label for Is Absence Reported http://rs.tdwg.org/dwc/terms/isAbsenceReported","L'absence est-elle répertoriée"
"isAbsenceReported:rdfs_comment","Comment for Is Absence Reported http://rs.tdwg.org/dwc/terms/isAbsenceReported","Les absences taxonomiques ont été répertoriées."
"isAbsenceReported:dcterms_description","Description for Is Absence Reported http://rs.tdwg.org/dwc/terms/isAbsenceReported","Les absences peuvent être signalées à n'importe quel niveau taxonomique."
"isAbundanceCapReported:label","Label for Is Abundance Cap Reported http://rs.tdwg.org/dwc/terms/isAbundanceCapReported","Le plafond d'abondance est-il répertorié"
"isAbundanceCapReported:rdfs_comment","Comment for Is Abundance Cap Reported http://rs.tdwg.org/dwc/terms/isAbundanceCapReported","Un nombre maximum de dwc:Organisms a été signalé, comme spécifié ou limité dans le protocole utilisé."
"isAbundanceCapReported:dcterms_description","Description for Is Abundance Cap Reported http://rs.tdwg.org/dwc/terms/isAbundanceCapReported","Les valeurs du plafond d'abondance doivent être saisies sous le terme eco:abundanceCap."
"isAbundanceReported:label","Label for Is Abundance Reported http://rs.tdwg.org/dwc/terms/isAbundanceReported","L'abondance est-elle répertoriée"
"isAbundanceReported:rdfs_comment","Comment for Is Abundance Reported http://rs.tdwg.org/dwc/terms/isAbundanceReported","Le nombre de dwc:Organisms collectés ou observés a été communiqué."
"isAbundanceReported:dcterms_description","Description for Is Abundance Reported http://rs.tdwg.org/dwc/terms/isAbundanceReported","En règle générale, les valeurs d'abondance sont indiquées dans les termes dwc:organismQuantity et dwc:organismQuantityType pour les enregistrements dwc:Occurrence de ce dwc:Event."
"isDegreeOfEstablishmentScopeFullyReported:label","Label for Is Degree of Establishment Scope Fully Reported http://rs.tdwg.org/dwc/terms/isDegreeOfEstablishmentScopeFullyReported",""
"isDegreeOfEstablishmentScopeFullyReported:rdfs_comment","Comment for Is Degree of Establishment Scope Fully Reported http://rs.tdwg.org/dwc/terms/isDegreeOfEstablishmentScopeFullyReported","Tous les dwc:Organisms inclus dans le champ d'application du degré d'établissement et détectés lors du dwc:Event ont été répertoriés."
"isDegreeOfEstablishmentScopeFullyReported:dcterms_description","Description for Is Degree of Establishment Scope Fully Reported http://rs.tdwg.org/dwc/terms/isDegreeOfEstablishmentScopeFullyReported",""
"isGrowthFormScopeFullyReported:label","Label for Is Growth Form Scope Fully Reported http://rs.tdwg.org/dwc/terms/isGrowthFormScopeFullyReported",""
"isGrowthFormScopeFullyReported:rdfs_comment","Comment for Is Growth Form Scope Fully Reported http://rs.tdwg.org/dwc/terms/isGrowthFormScopeFullyReported",""
"isGrowthFormScopeFullyReported:dcterms_description","Description for Is Growth Form Scope Fully Reported http://rs.tdwg.org/dwc/terms/isGrowthFormScopeFullyReported",""
"isLeastSpecificTargetCategoryQuantityInclusive:label","Label for Is Least Specific Target Category Quantity Inclusive http://rs.tdwg.org/dwc/terms/isLeastSpecificTargetCategoryQuantityInclusive",""
"isLeastSpecificTargetCategoryQuantityInclusive:rdfs_comment","Comment for Is Least Specific Target Category Quantity Inclusive http://rs.tdwg.org/dwc/terms/isLeastSpecificTargetCategoryQuantityInclusive",""
"isLeastSpecificTargetCategoryQuantityInclusive:dcterms_description","Description for Is Least Specific Target Category Quantity Inclusive http://rs.tdwg.org/dwc/terms/isLeastSpecificTargetCategoryQuantityInclusive","Les valeurs recommandées sont « true » et « false ». Ce terme n'est pertinent que si dwc:organismQuantity est un nombre. Pour une explication détaillée, voir http://rs.tdwg.org/dwc/doc/inclusive/."
"isLifeStageScopeFullyReported:label","Label for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported",""
"isLifeStageScopeFullyReported:rdfs_comment","Comment for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported",""
"isLifeStageScopeFullyReported:dcterms_description","Description for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported",""
"isSamplingEffortReported:label","Label for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported",""
"isSamplingEffortReported:rdfs_comment","Comment for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported","Le taux d'échantillonnage associé au dwc:Event a été documenté."
"isSamplingEffortReported:dcterms_description","Description for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported",""
"isTaxonomicScopeFullyReported:label","Label for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported",""
"isTaxonomicScopeFullyReported:rdfs_comment","Comment for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported",""
"isTaxonomicScopeFullyReported:dcterms_description","Description for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported",""
"isVegetationCoverReported:label","Label for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported",""
"isVegetationCoverReported:rdfs_comment","Comment for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported","Une mesure de la couverture végétale a été rapportée."
"isVegetationCoverReported:dcterms_description","Description for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported","En règle générale, les valeurs ou les descriptions de la couverture végétale sont saisies sous le terme eco:verbatimSiteDescriptions."
"materialSampleTypes:label","Label for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes",""
"materialSampleTypes:rdfs_comment","Comment for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes",""
"materialSampleTypes:dcterms_description","Description for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes","La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé et de séparer les valeurs d'une liste par une barre verticale ( | ). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"nonTargetTaxa:label","Label for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa","Taxons Non-cibles"
"nonTargetTaxa:rdfs_comment","Comment for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa","Une liste (concaténée et séparée) des taxons recensés lors du dwc:Event qui sont en dehors du champ taxonomique cible (la combinaison de eco:targetTaxonomicScope et eco:excludedTaxonomicScope)."
"nonTargetTaxa:dcterms_description","Description for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa","Ce terme permet de partager la liste complète des taxons qui sont considérés comme n'entrant pas dans le champ taxonomique et qui ont pourtant été signalés dans le jeu de données. Ce terme n'est pertinent que si un périmètre taxonomique est déclaré et que eco:hasNonTargetTaxa est « true ». La portée taxonomique est basée sur la combinaison de eco:targetTaxonomicScope et eco:excludedTaxonomicScope. Les taxons non ciblés (appelés « prises accessoires » dans certaines disciplines) peuvent être déclarés à n'importe quel niveau taxonomique. La pratique optimale recommandée consiste à séparer les différentes valeurs d'une liste par une barre verticale ( | ). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"protocolDescriptions:label","Label for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions","Descriptions de Protocole"
"protocolDescriptions:rdfs_comment","Comment for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions","Une description détaillée des méthodes utilisées lors du dwc:Event."
"protocolDescriptions:dcterms_description","Description for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions",""
"protocolNames:label","Label for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames","Noms du Protocol"
"protocolNames:rdfs_comment","Comment for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames","Noms descriptifs catégoriels pour les méthodes utilisées pendant le dwc:Event."
"protocolNames:dcterms_description","Description for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames","La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé et de séparer les valeurs d'une liste par une barre verticale ( | ). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"protocolReferences:label","Label for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences","Références au Protocole"
"protocolReferences:rdfs_comment","Comment for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences","Les références aux méthodes utilisées pendant le dwc:Event."
"protocolReferences:dcterms_description","Description for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences","La pratique optimale recommandée consiste à séparer les différentes valeurs d'une liste par une barre verticale ( | )."
"reportedExtremeConditions:label","Label for Reported Extreme Conditions http://rs.tdwg.org/dwc/terms/reportedExtremeConditions","Conditions Extrêmes Répertoriées"
"reportedExtremeConditions:rdfs_comment","Comment for Reported Extreme Conditions http://rs.tdwg.org/dwc/terms/reportedExtremeConditions","Description des conditions météorologiques ou environnementales extrêmes qui ont pu affecter le dwc:Event."
"reportedWeather:label","Label for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather","Conditions Météorologiques Répertoriées"
"reportedWeather:rdfs_comment","Comment for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather","Liste des conditions météorologiques ou climatiques présentes lors du dwc:Event."
"reportedWeather:dcterms_description","Description for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather","La pratique optimale recommandée est d'utiliser un schéma d'encodage clé:valeur pour un format d'échange de données tel que JSON."
"samplingEffortProtocol:label","Label for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol","Protocole du Taux d'Échantillonnage"
"samplingEffortProtocol:rdfs_comment","Comment for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol","Description ou référence (publication ou URL) des méthodes utilisées pour déterminer le taux d'échantillonnage."
"samplingEffortProtocol:dcterms_description","Description for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol",""
"samplingEffortUnit:label","Label for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit","Unité du Taux d'Échantillonnage"
"samplingEffortUnit:rdfs_comment","Comment for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit","Les unités associées à la eco:samplingEffortValue."
"samplingEffortUnit:dcterms_description","Description for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit","La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé. Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"samplingEffortValue:label","Label for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue","Valeur du Taux d'Échantillonnage"
"samplingEffortValue:rdfs_comment","Comment for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue","Valeur numérique correspondant au taux d'échantillonnage appliqué pendant le dwc:Event."
"samplingEffortValue:dcterms_description","Description for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue","Ce terme sert à exprimer la valeur totale de l'effort d'échantillonnage. Pour détailler la manière dont cet effort a été déterminé, utilisez eco:samplingEffortProtocol. Pour les compilations, il est recommandé de ne pas déduire l'effort d'échantillonnage. Une eco:samplingEffortValue doit avoir une eco:samplingEffortUnit correspondante."
"samplingPerformedBy:label","Label for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy","Échantillonnage Réalisé Par"
"samplingPerformedBy:rdfs_comment","Comment for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy","Une personne, un groupe ou une organisation responsable de l'enregistrement du dwc:Event."
"samplingPerformedBy:dcterms_description","Description for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy","Le dwc:Event d'échantillonnage peut se situer à n'importe quel niveau de la hiérarchie. Dans le cas d'un dwc:Event de niveau supérieur (parent), incluez toutes les organisations ou personnes impliquées dans les dwc:Events enfants qui ont contribué au dwc:Event parent. La pratique optimale recommandée est de séparer les valeurs d'une liste par une barre verticale ( | ). Ce terme a un équivalent dans le dwciri: namespace qui n'autorise qu'un IRI comme valeur, alors que ce terme autorise n'importe quelle valeur sous forme de chaîne de caractères."
"siteCount:label","Label for Site Count http://rs.tdwg.org/dwc/terms/siteCount","Nombre de Sites"
