identifier,context,text
geospatialScopeAreaValue:rdfs_comment,Comment for Geospatial Scope Area Value http://rs.tdwg.org/dwc/terms/geospatialScopeAreaValue,The numeric value for the total area of the geospatial scope of the dwc:Event.
geospatialScopeAreaValue:dcterms_description,Description for Geospatial Scope Area Value http://rs.tdwg.org/dwc/terms/geospatialScopeAreaValue,Geospatial scope refers to the dwc:Event location reported using the terms organized in Darwin Core under dcterms:Location. This area is always greater than or equal to the eco:totalAreaSampledValue. An eco:geospatialScopeAreaValue must have a corresponding eco:geospatialScopeAreaUnit.
hasMaterialSamples:label,Label for Has Material Samples http://rs.tdwg.org/dwc/terms/hasMaterialSamples,Has Material Samples
hasMaterialSamples:rdfs_comment,Comment for Has Material Samples http://rs.tdwg.org/dwc/terms/hasMaterialSamples,Material samples were collected during the dwc:Event.
hasNonTargetOrganisms:label,Label for Has Non-target Organisms http://rs.tdwg.org/dwc/terms/hasNonTargetOrganisms,Has Non-target Organisms
hasNonTargetOrganisms:rdfs_comment,Comment for Has Non-target Organisms http://rs.tdwg.org/dwc/terms/hasNonTargetOrganisms,"One or more dwc:Organisms outside the target organismal scopes (eco:targetDegreeOfEstablishmentScope, eco:targetGrowthFormScope, and eco:targetLifeStageScope) were detected and reported for this dwc:Event."
hasNonTargetOrganisms:dcterms_description,Description for Has Non-target Organisms http://rs.tdwg.org/dwc/terms/hasNonTargetOrganisms,"This term is meant to alert users to the presence of non-target organisms (in some disciplines called “bycatch”) reported in this dwc:Event. This term is relevant only if a target organismal scope is declared. Organismal scope is based on the combination of all of the following terms: eco:targetLifeStageScope, eco:excludedLifeStageScope, eco:targetDegreeOfEstablishmentScope, eco:excludedDegreeOfEstablishmentScope, eco:targetGrowthFormScope, and eco:excludedGrowthFormScope. Examination of the organismal scope is needed in order to identify the non-target dwc:Organisms. It should be possible to confirm the expectations by investigating the dwc:Occurrences in this dwc:Event and in its child dwc:Events (if available). The value of this term should be 'true' if dwc:Occurrences of dwc:Organisms outside the organismal scope(s) as defined at the time of the dwc:Event are reported, otherwise the value of this term should be 'false'."
hasNonTargetTaxa:label,Label for Has Non-target Taxa http://rs.tdwg.org/dwc/terms/hasNonTargetTaxa,Has Non-target Taxa
hasNonTargetTaxa:rdfs_comment,Comment for Has Non-target Taxa http://rs.tdwg.org/dwc/terms/hasNonTargetTaxa,One or more dwc:Organisms of taxa outside the target taxonomic scope (the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope) were detected and reported for this dwc:Event.
hasNonTargetTaxa:dcterms_description,Description for Has Non-target Taxa http://rs.tdwg.org/dwc/terms/hasNonTargetTaxa,"This term is meant to alert users to the presence of non-target taxa (in some disciplines called “bycatch”) reported in this dwc:Event. This term is relevant only if a target taxonomic scope is declared. Taxonomic scope is based on the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope. Examination of the taxonomic scope is needed in order to identify the non-target taxa. It should be possible to confirm the expectations by investigating the dwc:Occurrences in this dwc:Event and in its child dwc:Events (if available) or by exploring eco:nonTargetTaxa for this dwc:Event (if populated). The value of this term should be 'true' if dwc:Occurrences of taxa outside the taxonomic scope as defined at the time of the dwc:Event are reported, otherwise the value of this term should be 'false'."
hasVouchers:label,Label for Has Vouchers http://rs.tdwg.org/dwc/terms/hasVouchers,Has Vouchers
hasVouchers:rdfs_comment,Comment for Has Vouchers http://rs.tdwg.org/dwc/terms/hasVouchers,Specimen vouchers were collected during the dwc:Event.
inventoryTypes:label,Label for Inventory Types http://rs.tdwg.org/dwc/terms/inventoryTypes,Inventory Types
inventoryTypes:rdfs_comment,Comment for Inventory Types http://rs.tdwg.org/dwc/terms/inventoryTypes,The types of search processes used to conduct the inventory.
inventoryTypes:dcterms_description,Description for Inventory Types http://rs.tdwg.org/dwc/terms/inventoryTypes,"This term is only relevant if the dwc:Event represents an inventory. Recommended best practice is to use a controlled vocabulary. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
isAbsenceReported:label,Label for Is Absence Reported http://rs.tdwg.org/dwc/terms/isAbsenceReported,Is Absence Reported
isAbsenceReported:rdfs_comment,Comment for Is Absence Reported http://rs.tdwg.org/dwc/terms/isAbsenceReported,Taxonomic absences were reported.
isAbsenceReported:dcterms_description,Description for Is Absence Reported http://rs.tdwg.org/dwc/terms/isAbsenceReported,Absences can be reported at any taxonomic level.
isAbundanceCapReported:label,Label for Is Abundance Cap Reported http://rs.tdwg.org/dwc/terms/isAbundanceCapReported,Is Abundance Cap Reported
isAbundanceCapReported:rdfs_comment,Comment for Is Abundance Cap Reported http://rs.tdwg.org/dwc/terms/isAbundanceCapReported,"A maximum number of dwc:Organisms was reported, as specified or restricted by the protocol used."
isAbundanceCapReported:dcterms_description,Description for Is Abundance Cap Reported http://rs.tdwg.org/dwc/terms/isAbundanceCapReported,Values of abundance cap should be captured under the term eco:abundanceCap.
isAbundanceReported:label,Label for Is Abundance Reported http://rs.tdwg.org/dwc/terms/isAbundanceReported,Is Abundance Reported
isAbundanceReported:rdfs_comment,Comment for Is Abundance Reported http://rs.tdwg.org/dwc/terms/isAbundanceReported,The number of dwc:Organisms collected or observed was reported.
isAbundanceReported:dcterms_description,Description for Is Abundance Reported http://rs.tdwg.org/dwc/terms/isAbundanceReported,Typically the abundance values would be reported in the dwc:organismQuantity and dwc:organismQuantityType terms for the child dwc:Occurrence records for this dwc:Event.
isDegreeOfEstablishmentScopeFullyReported:label,Label for Is Degree of Establishment Scope Fully Reported http://rs.tdwg.org/dwc/terms/isDegreeOfEstablishmentScopeFullyReported,Is Degree of Establishment Scope Fully Reported
isDegreeOfEstablishmentScopeFullyReported:rdfs_comment,Comment for Is Degree of Establishment Scope Fully Reported http://rs.tdwg.org/dwc/terms/isDegreeOfEstablishmentScopeFullyReported,"Every dwc:Organism that was included within the degree of establishment scope, and was detected during the dwc:Event, was reported."
isDegreeOfEstablishmentScopeFullyReported:dcterms_description,Description for Is Degree of Establishment Scope Fully Reported http://rs.tdwg.org/dwc/terms/isDegreeOfEstablishmentScopeFullyReported,"This term is only relevant if the dwc:Event used restricted search or open search methods. If all dwc:Organisms included within the degree of establishment scope and detected during the dwc:Event were reported, the value should be 'true'. Degree of establishment scope is based on the combination of eco:targetDegreeOfEstablishmentScope and eco:excludedDegreeOfEstablishmentScope."
isGrowthFormScopeFullyReported:label,Label for Is Growth Form Scope Fully Reported http://rs.tdwg.org/dwc/terms/isGrowthFormScopeFullyReported,Is Growth Form Scope Fully Reported
isGrowthFormScopeFullyReported:rdfs_comment,Comment for Is Growth Form Scope Fully Reported http://rs.tdwg.org/dwc/terms/isGrowthFormScopeFullyReported,"Every dwc:Organism that was included within the growth form scope, and was detected during the dwc:Event, was reported."
isGrowthFormScopeFullyReported:dcterms_description,Description for Is Growth Form Scope Fully Reported http://rs.tdwg.org/dwc/terms/isGrowthFormScopeFullyReported,"This term is only relevant if the dwc:Event used restricted search or open search methods. If all dwc:Organisms included within the growth form scope and detected during the dwc:Event were reported, the value should be 'true'. Growth form scope is based on the combination of eco:targetGrowthFormScope and eco:excludedGrowthFormScope."
isLeastSpecificTargetCategoryQuantityInclusive:label,Label for Is Least Specific Target Category Quantity Inclusive http://rs.tdwg.org/dwc/terms/isLeastSpecificTargetCategoryQuantityInclusive,Is Least Specific Target Category Quantity Inclusive
isLeastSpecificTargetCategoryQuantityInclusive:rdfs_comment,Comment for Is Least Specific Target Category Quantity Inclusive http://rs.tdwg.org/dwc/terms/isLeastSpecificTargetCategoryQuantityInclusive,The total detected quantity for a dwc:Taxon (including subcategories thereof) in a dwc:Event is given explicitly in a single record (dwc:organismQuantity value) for that dwc:Taxon.
isLeastSpecificTargetCategoryQuantityInclusive:dcterms_description,Description for Is Least Specific Target Category Quantity Inclusive http://rs.tdwg.org/dwc/terms/isLeastSpecificTargetCategoryQuantityInclusive,"Recommended values are 'true' and 'false'. This term is only relevant if dwc:organismQuantity is a number. For a detailed explanation, see http://rs.tdwg.org/dwc/doc/inclusive/."
isLifeStageScopeFullyReported:label,Label for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported,Is Life Stage Scope Fully Reported
isLifeStageScopeFullyReported:rdfs_comment,Comment for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported,"Every dwc:Organism that was included within the life stage scope, and was detected during the dwc:Event, was reported."
isLifeStageScopeFullyReported:dcterms_description,Description for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported,"This term is only relevant if the dwc:Event used restricted search or open search methods. If all dwc:Organisms included within the life stage scope and detected during the dwc:Event were reported, the value should be 'true'. Life stage scope is based on the combination of eco:targetLifeStageScope and eco:excludedLifeStageScope."
isSamplingEffortReported:label,Label for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported,Is Sampling Effort Reported
isSamplingEffortReported:rdfs_comment,Comment for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported,The sampling effort associated with the dwc:Event was reported.
isSamplingEffortReported:dcterms_description,Description for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported,Typically values of effort would be captured under the terms eco:samplingEffortValue and eco:samplingEffortUnit.
isTaxonomicScopeFullyReported:label,Label for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported,Is Taxonomic Scope Fully Reported
isTaxonomicScopeFullyReported:rdfs_comment,Comment for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported,"Every dwc:Organism that was included within the taxonomic scope, and was detected during the dwc:Event, was reported."
isTaxonomicScopeFullyReported:dcterms_description,Description for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported,"This term is only relevant if the dwc:Event used restricted search or open search methods. If all dwc:Organisms included within the taxonomic scope and detected during the dwc:Event were reported, the value should be 'true'. Taxonomic scope is based on the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope."
isVegetationCoverReported:label,Label for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported,Is Vegetation Cover Reported
isVegetationCoverReported:rdfs_comment,Comment for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported,A vegetation cover metric was reported.
isVegetationCoverReported:dcterms_description,Description for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported,Typically values or descriptions of vegetation cover would be captured under the term eco:verbatimSiteDescriptions.
materialSampleTypes:label,Label for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes,Material Sample Types
materialSampleTypes:rdfs_comment,Comment for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes,A list (concatenated and separated) of material sample types collected during the dwc:Event.
materialSampleTypes:dcterms_description,Description for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes,"Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
nonTargetTaxa:label,Label for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa,Non-target Taxa
nonTargetTaxa:rdfs_comment,Comment for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa,A list (concatenated and separated) of taxa reported during the dwc:Event that are outside of the target taxonomic scope (the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope).
nonTargetTaxa:dcterms_description,Description for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa,"This term is meant to allow the full list of taxa that are considered outside of the taxonomic scope and yet were reported in the dataset to be shared. This term is relevant only if a target taxonomic scope is declared and eco:hasNonTargetTaxa is ‘true’. Taxonomic scope is based on the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope. Non-target taxa (in some disciplines called “bycatch”) can be reported at any taxonomic level. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
protocolDescriptions:label,Label for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions,Protocol Descriptions
protocolDescriptions:rdfs_comment,Comment for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions,A detailed description of the methods used during the dwc:Event.
protocolDescriptions:dcterms_description,Description for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions,"This description should be associated with protocols provided in eco:protocolNames. The description may include deviations from a protocol referred to in eco:protocolReferences. Recommended good practice is to provide information about instruments used, calibration, etc. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | )."
protocolNames:label,Label for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames,Protocol Names
protocolNames:rdfs_comment,Comment for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames,Categorical descriptive names for the methods used during the dwc:Event.
protocolNames:dcterms_description,Description for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames,"Recommended best practice is to use a controlled vocabulary and separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
protocolReferences:label,Label for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences,Protocol References
protocolReferences:rdfs_comment,Comment for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences,The references to the methods used during the dwc:Event.
protocolReferences:dcterms_description,Description for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences,Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).
reportedExtremeConditions:label,Label for Reported Extreme Conditions http://rs.tdwg.org/dwc/terms/reportedExtremeConditions,Reported Extreme Conditions
reportedExtremeConditions:rdfs_comment,Comment for Reported Extreme Conditions http://rs.tdwg.org/dwc/terms/reportedExtremeConditions,A description of any extreme weather or environmental conditions that may have affected the dwc:Event.
reportedWeather:label,Label for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather,Reported Weather
reportedWeather:rdfs_comment,Comment for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather,A list of weather or climatic conditions present during the dwc:Event.
reportedWeather:dcterms_description,Description for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather,Recommended best practice is to use a key:value encoding schema for a data interchange format such as JSON.
samplingEffortProtocol:label,Label for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol,Sampling Effort Protocol
samplingEffortProtocol:rdfs_comment,Comment for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol,A description of or reference (publication or URL) to the methods used to determine the sampling effort.
samplingEffortProtocol:dcterms_description,Description for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol,"This description should be associated with the values reported in eco:samplingEffortValue and eco:samplingEffortUnit. This is a specialization of eco:protocolDescriptions focused on effort, distinct from the survey method. The effort relates to the intensity of sampling and therefore can assist in interpreting estimates of completeness. This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
samplingEffortUnit:label,Label for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit,Sampling Effort Unit
samplingEffortUnit:rdfs_comment,Comment for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit,The units associated with the eco:samplingEffortValue.
samplingEffortUnit:dcterms_description,Description for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
samplingEffortValue:label,Label for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue,Sampling Effort Value
samplingEffortValue:rdfs_comment,Comment for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue,The numeric value for the sampling effort expended during the dwc:Event.
samplingEffortValue:dcterms_description,Description for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue,This term is meant to capture the total sampling effort value. To express details of how the effort was determined use eco:samplingEffortProtocol. For compilations it is recommend not to infer effort. An eco:samplingEffortValue must have a corresponding eco:samplingEffortUnit.
samplingPerformedBy:label,Label for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy,Sampling Performed By
samplingPerformedBy:rdfs_comment,Comment for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy,"A person, group, or organization responsible for recording the dwc:Event."
samplingPerformedBy:dcterms_description,Description for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy,"The sampling dwc:Event could be at any level of hierarchy. In the case of a higher level (parent) dwc:Event, include all the organizations or people involved in the child dwc:Events that contributed to the parent dwc:Event. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
siteCount:label,Label for Site Count http://rs.tdwg.org/dwc/terms/siteCount,Site Count
siteCount:rdfs_comment,Comment for Site Count http://rs.tdwg.org/dwc/terms/siteCount,Total number of individual sites surveyed during the dwc:Event.
siteCount:dcterms_description,Description for Site Count http://rs.tdwg.org/dwc/terms/siteCount,Site refers to the location at which observations are made or samples/measurements are taken. The site can be at any level of hierarchy.
siteNestingDescription:label,Label for Site Nesting Description http://rs.tdwg.org/dwc/terms/siteNestingDescription,Site Nesting Description
siteNestingDescription:rdfs_comment,Comment for Site Nesting Description http://rs.tdwg.org/dwc/terms/siteNestingDescription,Textual description of the hierarchical sampling design.
siteNestingDescription:dcterms_description,Description for Site Nesting Description http://rs.tdwg.org/dwc/terms/siteNestingDescription,Site refers to the location at which observations are made or samples/measurements are taken. The site can be at any level of hierarchy.
targetDegreeOfEstablishmentScope:label,Label for Target Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/targetDegreeOfEstablishmentScope,Target Degree of Establishment Scope
targetDegreeOfEstablishmentScope:rdfs_comment,Comment for Target Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/targetDegreeOfEstablishmentScope,The degrees of establishment of the dwc:Organisms targeted for sampling during the dwc:Event.
targetDegreeOfEstablishmentScope:dcterms_description,Description for Target Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/targetDegreeOfEstablishmentScope,"Recommended best practice is to use controlled value strings from the controlled vocabulary (http://rs.tdwg.org/dwcdoe/) for dwc:degreeOfEstablishment. For details, refer to https://doi.org/10.3897/biss.3.38084. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value."
targetGrowthFormScope:label,Label for Target Growth Form Scope http://rs.tdwg.org/dwc/terms/targetGrowthFormScope,Target Growth Form Scope
