"identifier","context","text"
"compilationSourceTypes:dcterms_description","Description for Compilation Source Types http://rs.tdwg.org/dwc/terms/compilationSourceTypes","Этот термин актуален только в случае, если dwc:Event представляет собой компиляцию, в которой использовался один или несколько типов источников данных. Рекомендуется использовать контролируемый словарь, а несколько значений в списке разделять пробелом, вертикальной чертой, пробелом ( | )Термин имеет эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значений, в то время как настоящий термин может принимать любое строковое значение."
"compilationTypes:label","Label for Compilation Types http://rs.tdwg.org/dwc/terms/compilationTypes","Типы компиляции"
"compilationTypes:rdfs_comment","Comment for Compilation Types http://rs.tdwg.org/dwc/terms/compilationTypes","Утверждение, определяющее, получены ли отчётные данные непосредственно в ходе событий (мероприятий) по учету, или являются вспомогательными данными, скомпилированных из других источников, или комбинацией обоих подходов."
"compilationTypes:dcterms_description","Description for Compilation Types http://rs.tdwg.org/dwc/terms/compilationTypes","Данный термин применим только в случае, если dwc:Event является инвентаризацией. Рекомендуется использовать контролируемый словарь. Рекомендуется разделять значения в списке пробелом, вертикальной чертой, пробелом (` | `). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любого строкового значения."
"eventDurationUnit:label","Label for Event Duration Unit http://rs.tdwg.org/dwc/terms/eventDurationUnit","Единица длительности события учета"
"eventDurationUnit:rdfs_comment","Comment for Event Duration Unit http://rs.tdwg.org/dwc/terms/eventDurationUnit","Единицы, соответствующие значению eco:eventDurationValue."
"eventDurationUnit:dcterms_description","Description for Event Duration Unit http://rs.tdwg.org/dwc/terms/eventDurationUnit","Рекомендуется использовать контролируемый словарь. У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"eventDurationValue:label","Label for Event Duration Value http://rs.tdwg.org/dwc/terms/eventDurationValue","Величина продолжительности учётного события"
"eventDurationValue:rdfs_comment","Comment for Event Duration Value http://rs.tdwg.org/dwc/terms/eventDurationValue","Числовая величина продолжительности dwc:Event."
"eventDurationValue:dcterms_description","Description for Event Duration Value http://rs.tdwg.org/dwc/terms/eventDurationValue","Для значения eco:eventDurationValue обязательно должно быть указано соответствующее значение eco:eventDurationUnit."
"excludedDegreeOfEstablishmentScope:label","Label for Excluded Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/excludedDegreeOfEstablishmentScope","Неучитываемые стадии натурализации"
"excludedDegreeOfEstablishmentScope:rdfs_comment","Comment for Excluded Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/excludedDegreeOfEstablishmentScope","Стадии натурализации dwc:Organisms, которые в явной форме были исключены из учета во время проведения dwc:Event."
"excludedDegreeOfEstablishmentScope:dcterms_description","Description for Excluded Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/excludedDegreeOfEstablishmentScope","Рекомендуется использовать контролируемые строковые значения из контроллируемого словаря (http://rs.tdwg.org/dwcdoe/) для параметра dwc:degreeOfEstablishment. Подробности см. по ссылке: https://doi.org/10.3897/biss.3.38084. Рекомендуется разделять несколько значений в списке пробелом, вертикальной чертой, пробелом ( | ). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"excludedGrowthFormScope:label","Label for Excluded Growth Form Scope http://rs.tdwg.org/dwc/terms/excludedGrowthFormScope","Неучитываемая жизненная форма"
"excludedGrowthFormScope:rdfs_comment","Comment for Excluded Growth Form Scope http://rs.tdwg.org/dwc/terms/excludedGrowthFormScope","Жизненные формы или габитусы dwc:Organisms, которые были явно исключены из учета во время dwc:Event."
"excludedGrowthFormScope:dcterms_description","Description for Excluded Growth Form Scope http://rs.tdwg.org/dwc/terms/excludedGrowthFormScope","Рекомендуется использовать контролируемый словарь и разделять несколько значений в списке пробелом, вертикальной чертой, пробелом ( | ). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"excludedHabitatScope:label","Label for Excluded Habitat Scope http://rs.tdwg.org/dwc/terms/excludedHabitatScope","Неучитываемые местообитания"
"excludedHabitatScope:rdfs_comment","Comment for Excluded Habitat Scope http://rs.tdwg.org/dwc/terms/excludedHabitatScope","Местообитания, явно исключённые из учета во время dwc:Event."
"excludedHabitatScope:dcterms_description","Description for Excluded Habitat Scope http://rs.tdwg.org/dwc/terms/excludedHabitatScope","Рекомендуется использовать контролируемый словарь и разделять несколько значений в списке пробелом, вертикальной чертой, пробелом ( | ). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"excludedLifeStageScope:label","Label for Excluded Life Stage Scope http://rs.tdwg.org/dwc/terms/excludedLifeStageScope","Неучитываемые стадии развития"
"excludedLifeStageScope:rdfs_comment","Comment for Excluded Life Stage Scope http://rs.tdwg.org/dwc/terms/excludedLifeStageScope","Возрастные классы, стадии развития, возрастные состояния dwc:Organism, которые были явно исключены из учета во время dwc:Event."
"excludedLifeStageScope:dcterms_description","Description for Excluded Life Stage Scope http://rs.tdwg.org/dwc/terms/excludedLifeStageScope","Данный термин определен на основе термина dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). Рекомендуется использовать тот же контролируемый словарь, что и для dwc:lifeStage, и разделять несколько значений в списке пробелом, вертикальной чертой, пробелом ( | ). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"excludedTaxonomicScope:label","Label for Excluded Taxonomic Scope http://rs.tdwg.org/dwc/terms/excludedTaxonomicScope","Неучитываемые таксоны"
"excludedTaxonomicScope:rdfs_comment","Comment for Excluded Taxonomic Scope http://rs.tdwg.org/dwc/terms/excludedTaxonomicScope","Таксономическая группа (группы) неучитываемая в ходе dwc:Event."
"excludedTaxonomicScope:dcterms_description","Description for Excluded Taxonomic Scope http://rs.tdwg.org/dwc/terms/excludedTaxonomicScope","Событие dwc:Event к которому относится eco:excludedTaxonomicScope может находится на любом уровне иерархии. События dwc:Event, относящиеся к более более высокому уровню иерархии (родители), включают в себя все таксономические группы, неучитываемые на более низких уровнях (потомки) событий dwc:Events, результаты которых включаются в родительские dwc:Event. Рекомендуется разделение нескольких значений в списке пробелом, вертикальной чертой, пробелом ( | ). Данный термин имеет эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, тогда как данный термин допускает любое строковое значение."
"geospatialScopeAreaUnit:label","Label for Geospatial Scope Area Unit http://rs.tdwg.org/dwc/terms/geospatialScopeAreaUnit","Единица площади географического охвата"
"geospatialScopeAreaUnit:rdfs_comment","Comment for Geospatial Scope Area Unit http://rs.tdwg.org/dwc/terms/geospatialScopeAreaUnit","Единицы измерения, относящиеся к eco:geospatialScopeAreaValue"
"geospatialScopeAreaUnit:dcterms_description","Description for Geospatial Scope Area Unit http://rs.tdwg.org/dwc/terms/geospatialScopeAreaUnit","Рекомендуется использовать контролируемый словарь. Для единиц измерения, содержащих показатели степени, используйте символы из набора символов Unicode Latin-1 Supplement (hex 00B2 для квадрата и 00B3 для куба). Данный термин имеет эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, тогда как данный термин допускает любое строковое значение."
"geospatialScopeAreaValue:label","Label for Geospatial Scope Area Value http://rs.tdwg.org/dwc/terms/geospatialScopeAreaValue","Величина площади географического охвата"
"geospatialScopeAreaValue:rdfs_comment","Comment for Geospatial Scope Area Value http://rs.tdwg.org/dwc/terms/geospatialScopeAreaValue","Численное значение общей площади геопространственного охвата dwc:Event."
"geospatialScopeAreaValue:dcterms_description","Description for Geospatial Scope Area Value http://rs.tdwg.org/dwc/terms/geospatialScopeAreaValue","Географический охват относится к местоположению (локалитету) dwc:Event, описываемому с помощью категории терминов dcterms:Location. Эта площадь всегда больше или равна eco:totalAreaSampledValue. Величина, записываемая с помощью термина eco:geospatialScopeAreaValue всегда должна иметь соответствующее значение в eco:geospatialScopeAreaUnit."
"hasMaterialSamples:label","Label for Has Material Samples http://rs.tdwg.org/dwc/terms/hasMaterialSamples","Образцы были отобраны"
"hasMaterialSamples:rdfs_comment","Comment for Has Material Samples http://rs.tdwg.org/dwc/terms/hasMaterialSamples","Образцы (материальные) были отобраны в ходе dwc:Event."
"hasNonTargetOrganisms:label","Label for Has Non-target Organisms http://rs.tdwg.org/dwc/terms/hasNonTargetOrganisms","Наличие не целевых организмов"
"hasNonTargetOrganisms:rdfs_comment","Comment for Has Non-target Organisms http://rs.tdwg.org/dwc/terms/hasNonTargetOrganisms","Один или более dwc:Organisms, находящиеся вне целевого охвата (eco:targetDegreeOfEstablishmentScope, eco:targetGrowthFormScope, and eco:targetLifeStageScope) были обнаружены и зафиксированы в отчете о результатах dwc:Event."
"hasNonTargetOrganisms:dcterms_description","Description for Has Non-target Organisms http://rs.tdwg.org/dwc/terms/hasNonTargetOrganisms","Этот термин используется о предупреждении пользователей о наличии нецелевых организмов (в некоторых дисциплинах такое явление называют ""прилов"") в отчете о dwc:Event. Применение данного термина имеет смысл, только если целевой охват организмов был продекларирован. Целевой охват организмов основывается на комбинации всех следующих терминов: eco:targetLifeStageScope, eco:excludedLifeStageScope, eco:targetDegreeOfEstablishmentScope, eco:excludedDegreeOfEstablishmentScope, eco:targetGrowthFormScope, и eco:excludedGrowthFormScope. Для выявления нецелевых организмов требуется анализ целевого охвата организмов. Проверить соответствие должно быть возможно путём изучения нdwc:Occurrences в рамках данного dwc:Event и его дочерних dwc:Events (если таковые имеются). Значение данного термина должно быть 'true', если находки (dwc:Occurrences) нецелевых организмов (dwc:Organisms) были обнаружены в ходе dwc:Event. В противном случае значение этого термина должно быть 'false'."
"hasNonTargetTaxa:label","Label for Has Non-target Taxa http://rs.tdwg.org/dwc/terms/hasNonTargetTaxa","Включает нецелевые таксоны"
"hasNonTargetTaxa:rdfs_comment","Comment for Has Non-target Taxa http://rs.tdwg.org/dwc/terms/hasNonTargetTaxa","В ходе данного dwc:Event зафиксированы один или несколько dwc:Organisms таксонов, выходящих за рамки целевой таксономического охвата (комбинации eco:targetTaxonomicScope и eco:excludedTaxonomicScope)."
"hasNonTargetTaxa:dcterms_description","Description for Has Non-target Taxa http://rs.tdwg.org/dwc/terms/hasNonTargetTaxa","Данный термин предназначен для предупреждения пользователей о наличии нецелевых таксонов (в некоторых дисциплинах называемых «приловом»), зарегистрированных в ходе данного dwc:Event. Термин актуален только в случае, если объявлена целевой таксономический охват. Таксономический охват определяется комбинацией параметров eco:targetTaxonomicScope и eco:excludedTaxonomicScope. Для выявления нецелевых таксонов необходима проверка таксономического охвата. Должна быть возможность проверить ожидания путем анализа dwc:Occurrences в данном dwc:Event и в его дочерних dwc:Events (если таковые есть) или путем изучения eco:nonTargetTaxa для этого dwc:Event (если поле заполнено). Значением этого термина должно быть «true», если зарегистрированы находки таксонов за пределами таксономического охвата, выявленные в ходе dwc:Event, в противном случае значением должно быть «false»."
"hasVouchers:label","Label for Has Vouchers http://rs.tdwg.org/dwc/terms/hasVouchers","Есть подтверждающие образцы"
"hasVouchers:rdfs_comment","Comment for Has Vouchers http://rs.tdwg.org/dwc/terms/hasVouchers","Подтверждающие образцы были отобраны в ходе dwc:Event."
"inventoryTypes:label","Label for Inventory Types http://rs.tdwg.org/dwc/terms/inventoryTypes","Тип инвентаризации"
"inventoryTypes:rdfs_comment","Comment for Inventory Types http://rs.tdwg.org/dwc/terms/inventoryTypes","Типы (методы) учетных работ, использованные при проведении инвентаризации."
"inventoryTypes:dcterms_description","Description for Inventory Types http://rs.tdwg.org/dwc/terms/inventoryTypes","Данный термин актуален только в том случае, если dwc:Event представляет собой инвентаризацию. Рекомендуется использование контролируемого словаря. Рекомендуемой практикой является разделение нескольких значений в списке пробелом, вертикальной чертой, пробелом ( | ). У этого термина есть эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, тогда как данный термин допускает использование любой строки."
"isAbsenceReported:label","Label for Is Absence Reported http://rs.tdwg.org/dwc/terms/isAbsenceReported","Отсутствие зарегистрировано"
"isAbsenceReported:rdfs_comment","Comment for Is Absence Reported http://rs.tdwg.org/dwc/terms/isAbsenceReported","Отсутствие таксонов зафиксировано в отчете."
"isAbsenceReported:dcterms_description","Description for Is Absence Reported http://rs.tdwg.org/dwc/terms/isAbsenceReported","Отсутствие таксонов может быть зарегистрировано на любом таксономическом уровне."
"isAbundanceCapReported:label","Label for Is Abundance Cap Reported http://rs.tdwg.org/dwc/terms/isAbundanceCapReported","Указан ли максимальный уровень обилия"
"isAbundanceCapReported:rdfs_comment","Comment for Is Abundance Cap Reported http://rs.tdwg.org/dwc/terms/isAbundanceCapReported","Было сообщено о максимальном количестве dwc:Organisms, в соответствии с указаниями или ограничениями примененного протокола."
"isAbundanceCapReported:dcterms_description","Description for Is Abundance Cap Reported http://rs.tdwg.org/dwc/terms/isAbundanceCapReported","Величины, характеризующие верхний предел обилия, должны указываться с использованием термина eco:abundanceCap."
"isAbundanceReported:label","Label for Is Abundance Reported http://rs.tdwg.org/dwc/terms/isAbundanceReported","Обилие зарегистрировано"
"isAbundanceReported:rdfs_comment","Comment for Is Abundance Reported http://rs.tdwg.org/dwc/terms/isAbundanceReported","Обилие dwc:Organisms, которые были собраны или наблюдались, указано в отчете."
"isAbundanceReported:dcterms_description","Description for Is Abundance Reported http://rs.tdwg.org/dwc/terms/isAbundanceReported","Как правило, величины обилия указываются в терминах dwc:organismQuantity и dwc:organismQuantityType для дочерних записей dwc:Occurrence данного dwc:Event."
"isDegreeOfEstablishmentScopeFullyReported:label","Label for Is Degree of Establishment Scope Fully Reported http://rs.tdwg.org/dwc/terms/isDegreeOfEstablishmentScopeFullyReported","Учтен ли полностью целевой охват степени натурализации"
"isDegreeOfEstablishmentScopeFullyReported:rdfs_comment","Comment for Is Degree of Establishment Scope Fully Reported http://rs.tdwg.org/dwc/terms/isDegreeOfEstablishmentScopeFullyReported","Каждый dwc:Organism, соответствующий целевому охвату степени натурализации был учтен в ходе dwc:Event."
"isDegreeOfEstablishmentScopeFullyReported:dcterms_description","Description for Is Degree of Establishment Scope Fully Reported http://rs.tdwg.org/dwc/terms/isDegreeOfEstablishmentScopeFullyReported","Данный термин применим только в случае, если в dwc:Event использовались методы ограниченного или открытого поиска. Если все dwc:Organism, входящие в целевой охват степени натурализации и обнаруженные в ходе dwc:Event, были зарегистрированы, значение должно быть «true». Охват степени укоренённости определяется комбинацией eco:targetDegreeOfEstablishmentScope и eco:excludedDegreeOfEstablishmentScope."
"isGrowthFormScopeFullyReported:label","Label for Is Growth Form Scope Fully Reported http://rs.tdwg.org/dwc/terms/isGrowthFormScopeFullyReported","Учтен ли полностью целевой охват жизненных форм"
"isGrowthFormScopeFullyReported:rdfs_comment","Comment for Is Growth Form Scope Fully Reported http://rs.tdwg.org/dwc/terms/isGrowthFormScopeFullyReported","Каждый dwc:Organism, соответствующий целевому охвату жизненных форм и обнаруженный в ходе dwc:Event, был зарегистрирован."
"isGrowthFormScopeFullyReported:dcterms_description","Description for Is Growth Form Scope Fully Reported http://rs.tdwg.org/dwc/terms/isGrowthFormScopeFullyReported","Данный термин применим только в случае, если в dwc:Event использовались методы ограниченного или открытого поиска. Если все dwc:Organism, соответствующие целевому охвату жизненных форм были зарегистрированы в ходе dwc:Event, то значение должно быть 'true'. Охват жизненных форм определяется комбинацией значений, записанных с помощью терминов eco:targetGrowthFormScope и eco:excludedGrowthFormScope."
"isLeastSpecificTargetCategoryQuantityInclusive:label","Label for Is Least Specific Target Category Quantity Inclusive http://rs.tdwg.org/dwc/terms/isLeastSpecificTargetCategoryQuantityInclusive","Включает ли в себя количество, приведенное для общей целевой категории, количество всех более специфичных категорий"
"isLeastSpecificTargetCategoryQuantityInclusive:rdfs_comment","Comment for Is Least Specific Target Category Quantity Inclusive http://rs.tdwg.org/dwc/terms/isLeastSpecificTargetCategoryQuantityInclusive","Общее количество dwc:Taxon (включая подкатегории), выявленное в ходе dwc:Event, явно приведено в одной записи (значение в поле dwc:organismQuantity) для данного dwc:Taxon."
"isLeastSpecificTargetCategoryQuantityInclusive:dcterms_description","Description for Is Least Specific Target Category Quantity Inclusive http://rs.tdwg.org/dwc/terms/isLeastSpecificTargetCategoryQuantityInclusive","Рекомендуемые значения: 'true' и 'false'. Данный термин применим только в случае, если dwc:organismQuantity является числом. Подробное объяснение см. по адресу: http://rs.tdwg.org/dwc/doc/inclusive/."
"isLifeStageScopeFullyReported:label","Label for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported","Целевой охват стадий развития представлен полностью"
"isLifeStageScopeFullyReported:rdfs_comment","Comment for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported","Каждый dwc:Organism, входящий в рамки целевого охвата стадий развития и обнаруженный в ходе dwc:Event, был зарегистрирован."
"isLifeStageScopeFullyReported:dcterms_description","Description for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported","Этот термин применим только в случае, когда в ходе dwc:Event применяли методы направленного или свободного поиска. Если все dwc:Organism, соответствующие целевому охвату стадий развития и выявленные во время dwc:Event, были учтены, следует указывать значение 'true'. Целевой охват стадий развития описывается с помощью сочетания eco:targetLifeStageScope и eco:excludedLifeStageScope."
"isSamplingEffortReported:label","Label for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported","Промысловое усилие указано"
"isSamplingEffortReported:rdfs_comment","Comment for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported","Промысловое усилие (усилие по отбору проб) связанное с dwc:Event указано."
"isSamplingEffortReported:dcterms_description","Description for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported","Как правило, величина усилия приводится с использованием терминов eco:samplingEffortValue и eco:samplingEffortUnit."
"isTaxonomicScopeFullyReported:label","Label for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported","Приведен ли таксономический охват в полном объеме"
"isTaxonomicScopeFullyReported:rdfs_comment","Comment for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported","Каждый dwc:Organism, включенный в таксономический охват и выявленный в ходе dwc:Event, был учтён."
"isTaxonomicScopeFullyReported:dcterms_description","Description for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported","Этот термин актуален лишь в случае применения во время dwc:Event методов ограниченного или открытого поиска. Если были учтены все dwc:Organism, подпадающие под таксономический охват и выявленные в ходе dwc:Event, следует указать значение «true». Таксономический охват формируется на основе комбинации eco:targetTaxonomicScope и eco:excludedTaxonomicScope."
"isVegetationCoverReported:label","Label for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported","Приведены ли данные об общем проективном покрытии"
"isVegetationCoverReported:rdfs_comment","Comment for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported","Указано значение общего проективного покрытия."
"isVegetationCoverReported:dcterms_description","Description for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported","Как правило, значения или описания общего проективного покрытия растительности отражаются в термине eco:verbatimSiteDescriptions."
"materialSampleTypes:label","Label for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes","Типы образцов"
"materialSampleTypes:rdfs_comment","Comment for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes","Список (в форме строки с разделителями) типов образцов, собранных в ходе dwc:Event."
"materialSampleTypes:dcterms_description","Description for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes","Рекомендуется использовать контролируемый словарь и разделять несколько значений в списке пробелом, вертикальной чертой, пробелом ( | ). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"nonTargetTaxa:label","Label for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa","Нецелевые таксоны"
"nonTargetTaxa:rdfs_comment","Comment for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa","Список таксонов (в виде строки с разделителями), зарегистрированных во время dwc:Event, которые находятся за пределами целевого таксономического охвата (комбинации eco:targetTaxonomicScope и eco:excludedTaxonomicScope)."
"nonTargetTaxa:dcterms_description","Description for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa","Данный термин предназначен для предоставления полного перечня таксонов, которые входят в целевой таксономический охват исследования, но тем не менее были зарегистрированы в наборе данных. Термин актуален только в случае объявления целевого таксономического охвата и указания в поле eco:hasNonTargetTaxa в значение «true». Таксономический охват определяется комбинацией eco:targetTaxonomicScope и eco:excludedTaxonomicScope. Нетаргетированные таксоны (в некоторых областях называемые «приловом») могут быть указаны на любом таксономическом уровне. Рекомендуемой лучшей практикой является разделение множества значений в списке с помощью пробела, вертикальной черты и пробела ( | ). У этого термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, тогда как данный термин позволяет использовать любое строковое значение."
"protocolDescriptions:label","Label for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions","Описание протокола"
"protocolDescriptions:rdfs_comment","Comment for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions",""
"protocolDescriptions:dcterms_description","Description for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions",""
"protocolNames:label","Label for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames",""
"protocolNames:rdfs_comment","Comment for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames",""
"protocolNames:dcterms_description","Description for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames","Рекомендуется использовать контролируемый словарь и разделять несколько значений в списке пробелом, вертикальной чертой, пробелом ( | ). У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"protocolReferences:label","Label for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences",""
"protocolReferences:rdfs_comment","Comment for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences",""
"protocolReferences:dcterms_description","Description for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences",""
"reportedExtremeConditions:label","Label for Reported Extreme Conditions http://rs.tdwg.org/dwc/terms/reportedExtremeConditions",""
"reportedExtremeConditions:rdfs_comment","Comment for Reported Extreme Conditions http://rs.tdwg.org/dwc/terms/reportedExtremeConditions",""
"reportedWeather:label","Label for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather",""
"reportedWeather:rdfs_comment","Comment for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather",""
"reportedWeather:dcterms_description","Description for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather","Рекомендуемой практикой является использование схемы кодирования key:value для формата обмена данными, например JSON."
"samplingEffortProtocol:label","Label for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol",""
"samplingEffortProtocol:rdfs_comment","Comment for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol",""
"samplingEffortProtocol:dcterms_description","Description for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol",""
"samplingEffortUnit:label","Label for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit",""
"samplingEffortUnit:rdfs_comment","Comment for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit",""
"samplingEffortUnit:dcterms_description","Description for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit","Рекомендуется использовать контролируемый словарь. У данного термина существует эквивалент в пространстве имён ecoiri:, который допускает только IRI в качестве значения, в то время как данный термин допускает использование любой строки."
"samplingEffortValue:label","Label for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue",""
"samplingEffortValue:rdfs_comment","Comment for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue",""
"samplingEffortValue:dcterms_description","Description for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue",""
"samplingPerformedBy:label","Label for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy",""
"samplingPerformedBy:rdfs_comment","Comment for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy",""
"samplingPerformedBy:dcterms_description","Description for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy",""
"siteCount:label","Label for Site Count http://rs.tdwg.org/dwc/terms/siteCount",""
"siteCount:rdfs_comment","Comment for Site Count http://rs.tdwg.org/dwc/terms/siteCount",""
"siteCount:dcterms_description","Description for Site Count http://rs.tdwg.org/dwc/terms/siteCount",""
"siteNestingDescription:label","Label for Site Nesting Description http://rs.tdwg.org/dwc/terms/siteNestingDescription",""
"siteNestingDescription:rdfs_comment","Comment for Site Nesting Description http://rs.tdwg.org/dwc/terms/siteNestingDescription",""
"siteNestingDescription:dcterms_description","Description for Site Nesting Description http://rs.tdwg.org/dwc/terms/siteNestingDescription",""
"targetDegreeOfEstablishmentScope:label","Label for Target Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/targetDegreeOfEstablishmentScope",""
