"identifier","context","text"
"isLifeStageScopeFullyReported:dcterms_description","Description for Is Life Stage Scope Fully Reported http://rs.tdwg.org/dwc/terms/isLifeStageScopeFullyReported",""
"isSamplingEffortReported:label","Label for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported",""
"isSamplingEffortReported:rdfs_comment","Comment for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported",""
"isSamplingEffortReported:dcterms_description","Description for Is Sampling Effort Reported http://rs.tdwg.org/dwc/terms/isSamplingEffortReported",""
"isTaxonomicScopeFullyReported:label","Label for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported",""
"isTaxonomicScopeFullyReported:rdfs_comment","Comment for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported",""
"isTaxonomicScopeFullyReported:dcterms_description","Description for Is Taxonomic Scope Fully Reported http://rs.tdwg.org/dwc/terms/isTaxonomicScopeFullyReported",""
"isVegetationCoverReported:label","Label for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported",""
"isVegetationCoverReported:rdfs_comment","Comment for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported",""
"isVegetationCoverReported:dcterms_description","Description for Is Vegetation Cover Reported http://rs.tdwg.org/dwc/terms/isVegetationCoverReported",""
"materialSampleTypes:label","Label for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes",""
"materialSampleTypes:rdfs_comment","Comment for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes",""
"materialSampleTypes:dcterms_description","Description for Material Sample Types http://rs.tdwg.org/dwc/terms/materialSampleTypes","La práctica recomendada es usar un vocabulario controlado y separar los valores múltiples de una lista con espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri:, que solo permite un valor de IRI, mientras que este término permite cualquier valor literal de cadena."
"nonTargetTaxa:label","Label for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa",""
"nonTargetTaxa:rdfs_comment","Comment for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa",""
"nonTargetTaxa:dcterms_description","Description for Non-target Taxa http://rs.tdwg.org/dwc/terms/nonTargetTaxa","Este término permite compartir la lista completa de taxones considerados fuera del ámbito taxonómico, pero que se reportaron en el conjunto de datos. Este término solo es relevante si se declara un ámbito taxonómico objetivo y eco:hasNonTargetTaxa es ""true"". El ámbito taxonómico se basa en la combinación de eco:targetTaxonomicScope y eco:excludedTaxonomicScope. Los taxones no objetivo (llamados ""captura incidental"" en algunas disciplinas) pueden reportarse en cualquier nivel taxonómico. La mejor práctica recomendada es separar los valores múltiples en una lista con espacio, barra vertical, espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri: que solo permite un IRI como valor, mientras que este término permite cualquier valor literal de cadena."
"protocolDescriptions:label","Label for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions",""
"protocolDescriptions:rdfs_comment","Comment for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions",""
"protocolDescriptions:dcterms_description","Description for Protocol Descriptions http://rs.tdwg.org/dwc/terms/protocolDescriptions",""
"protocolNames:label","Label for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames",""
"protocolNames:rdfs_comment","Comment for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames",""
"protocolNames:dcterms_description","Description for Protocol Names http://rs.tdwg.org/dwc/terms/protocolNames","La práctica recomendada es usar un vocabulario controlado y separar los valores múltiples de una lista con espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri:, que solo permite un valor de IRI, mientras que este término permite cualquier valor literal de cadena."
"protocolReferences:label","Label for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences",""
"protocolReferences:rdfs_comment","Comment for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences",""
"protocolReferences:dcterms_description","Description for Protocol References http://rs.tdwg.org/dwc/terms/protocolReferences",""
"reportedExtremeConditions:label","Label for Reported Extreme Conditions http://rs.tdwg.org/dwc/terms/reportedExtremeConditions",""
"reportedExtremeConditions:rdfs_comment","Comment for Reported Extreme Conditions http://rs.tdwg.org/dwc/terms/reportedExtremeConditions",""
"reportedWeather:label","Label for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather",""
"reportedWeather:rdfs_comment","Comment for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather",""
"reportedWeather:dcterms_description","Description for Reported Weather http://rs.tdwg.org/dwc/terms/reportedWeather",""
"samplingEffortProtocol:label","Label for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol",""
"samplingEffortProtocol:rdfs_comment","Comment for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol",""
"samplingEffortProtocol:dcterms_description","Description for Sampling Effort Protocol http://rs.tdwg.org/dwc/terms/samplingEffortProtocol","Esta descripción debe asociarse con los valores reportados en eco:samplingEffortValue y eco:samplingEffortUnit. Esta es una especialización de eco:protocolDescriptions centrada en el esfuerzo, distinta del método de encuesta. El esfuerzo se relaciona con la intensidad del muestreo y, por lo tanto, puede ayudar a interpretar las estimaciones de completitud. Este término tiene un equivalente en el espacio de nombres ecoiri: que solo permite un IRI como valor, mientras que este término permite cualquier valor literal de cadena."
"samplingEffortUnit:label","Label for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit",""
"samplingEffortUnit:rdfs_comment","Comment for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit",""
"samplingEffortUnit:dcterms_description","Description for Sampling Effort Unit http://rs.tdwg.org/dwc/terms/samplingEffortUnit","Se recomienda usar un vocabulario controlado. Este término tiene un equivalente en el espacio de nombres ecoiri: que solo permite un IRI como valor, mientras que este término permite cualquier valor literal de cadena."
"samplingEffortValue:label","Label for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue",""
"samplingEffortValue:rdfs_comment","Comment for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue",""
"samplingEffortValue:dcterms_description","Description for Sampling Effort Value http://rs.tdwg.org/dwc/terms/samplingEffortValue",""
"samplingPerformedBy:label","Label for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy",""
"samplingPerformedBy:rdfs_comment","Comment for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy",""
"samplingPerformedBy:dcterms_description","Description for Sampling Performed By http://rs.tdwg.org/dwc/terms/samplingPerformedBy","El dwc:Event de muestreo puede estar en cualquier nivel jerárquico. En el caso de un dwc:Event de nivel superior (principal), incluya todas las organizaciones o personas involucradas en los dwc:Events secundarios que contribuyeron al dwc:Event principal. La práctica recomendada es separar los valores de una lista con espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri: que solo permite un IRI como valor, mientras que este término permite cualquier valor literal de cadena."
"siteCount:label","Label for Site Count http://rs.tdwg.org/dwc/terms/siteCount",""
"siteCount:rdfs_comment","Comment for Site Count http://rs.tdwg.org/dwc/terms/siteCount",""
"siteCount:dcterms_description","Description for Site Count http://rs.tdwg.org/dwc/terms/siteCount",""
"siteNestingDescription:label","Label for Site Nesting Description http://rs.tdwg.org/dwc/terms/siteNestingDescription",""
"siteNestingDescription:rdfs_comment","Comment for Site Nesting Description http://rs.tdwg.org/dwc/terms/siteNestingDescription",""
"siteNestingDescription:dcterms_description","Description for Site Nesting Description http://rs.tdwg.org/dwc/terms/siteNestingDescription",""
"targetDegreeOfEstablishmentScope:label","Label for Target Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/targetDegreeOfEstablishmentScope",""
"targetDegreeOfEstablishmentScope:rdfs_comment","Comment for Target Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/targetDegreeOfEstablishmentScope",""
"targetDegreeOfEstablishmentScope:dcterms_description","Description for Target Degree of Establishment Scope http://rs.tdwg.org/dwc/terms/targetDegreeOfEstablishmentScope","Se recomienda usar cadenas de valores controlados del vocabulario controlado (http://rs.tdwg.org/dwcdoe/) para dwc:degreeOfEstablishment. Para más detalles, consulte https://doi.org/10.3897/biss.3.38084. Se recomienda separar los valores de una lista con espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri:, que solo permite un valor de IRI, mientras que este término permite cualquier valor literal de cadena."
"targetGrowthFormScope:label","Label for Target Growth Form Scope http://rs.tdwg.org/dwc/terms/targetGrowthFormScope",""
"targetGrowthFormScope:rdfs_comment","Comment for Target Growth Form Scope http://rs.tdwg.org/dwc/terms/targetGrowthFormScope",""
"targetGrowthFormScope:dcterms_description","Description for Target Growth Form Scope http://rs.tdwg.org/dwc/terms/targetGrowthFormScope","La práctica recomendada es usar un vocabulario controlado y separar los valores múltiples de una lista con espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri:, que solo permite un valor de IRI, mientras que este término permite cualquier valor literal de cadena."
"targetHabitatScope:label","Label for Target Habitat Scope http://rs.tdwg.org/dwc/terms/targetHabitatScope",""
"targetHabitatScope:rdfs_comment","Comment for Target Habitat Scope http://rs.tdwg.org/dwc/terms/targetHabitatScope",""
"targetHabitatScope:dcterms_description","Description for Target Habitat Scope http://rs.tdwg.org/dwc/terms/targetHabitatScope","La práctica recomendada es usar un vocabulario controlado y separar los valores de una lista con espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri:, que solo permite un valor de IRI, mientras que este término permite cualquier valor literal de cadena."
"targetLifeStageScope:label","Label for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope",""
"targetLifeStageScope:rdfs_comment","Comment for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope",""
"targetLifeStageScope:dcterms_description","Description for Target Life Stage Scope http://rs.tdwg.org/dwc/terms/targetLifeStageScope","Este término se define según dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). Se recomienda usar el mismo vocabulario controlado que para dwc:lifeStage y separar los valores de una lista con espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri: que solo permite un valor de IRI, mientras que este término permite cualquier valor literal de cadena."
"targetTaxonomicScope:label","Label for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope",""
"targetTaxonomicScope:rdfs_comment","Comment for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope",""
"targetTaxonomicScope:dcterms_description","Description for Target Taxonomic Scope http://rs.tdwg.org/dwc/terms/targetTaxonomicScope","El dwc:Event al que se refiere eco:targetTaxonomicScope puede estar en cualquier nivel jerárquico. En el caso de un dwc:Event de nivel superior (principal), incluya todos los grupos taxonómicos estudiados en los dwc:Events secundarios que contribuyeron al dwc:Event principal. La práctica recomendada es separar los valores de una lista con espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri: que solo permite un IRI como valor, mientras que este término permite cualquier valor literal de cadena."
"taxonCompletenessProtocols:label","Label for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols",""
"taxonCompletenessProtocols:rdfs_comment","Comment for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols",""
"taxonCompletenessProtocols:dcterms_description","Description for Taxon Completeness Protocols http://rs.tdwg.org/dwc/terms/taxonCompletenessProtocols","Este término permite a los usuarios determinar la exhaustividad del muestreo de un área. Se recomienda separar los valores de una lista con un espacio ( | ). Este término tiene un equivalente en el espacio de nombres ecoiri:, que solo permite un IRI como valor, mientras que este término permite cualquier valor literal de cadena."
"taxonCompletenessReported:label","Label for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported",""
"taxonCompletenessReported:rdfs_comment","Comment for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported",""
"taxonCompletenessReported:dcterms_description","Description for Taxon Completeness Reported http://rs.tdwg.org/dwc/terms/taxonCompletenessReported","Este término alerta a los usuarios de que el inventario se realizó de tal manera que todos los taxones objetivo (la combinación de eco:targetTaxonomicScope y eco:excludedTaxonomicScope) deberían haber sido detectables si estuvieran presentes durante el evento dwc:Event. Este término puede proporcionar a los usuarios de datos una medida cualitativa del grado de exhaustividad del estudio de un área, lo que facilita la interpretación de las poblaciones de especies, las áreas de ocupación, la inferencia de ausencias de especies, etc. Este término solo es relevante si el evento dwc:Event utilizó métodos de búsqueda restringida o abierta. Si se evaluó la completitud taxonómica, los métodos empleados o una explicación de la base de dicha completitud deben indicarse en los protocolos eco:taxonCompletenessProtocols. Se recomienda utilizar cadenas de valores controlados del vocabulario controlado designado para este término, disponible en http://rs.tdwg.org/dwc/doc/tcr/. Este término tiene un equivalente en el espacio de nombres ecoiri: que solo permite un IRI como valor, mientras que este término permite cualquier valor literal de cadena."
"totalAreaSampledUnit:label","Label for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit",""
"totalAreaSampledUnit:rdfs_comment","Comment for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit",""
"totalAreaSampledUnit:dcterms_description","Description for Total Area Sampled Unit http://rs.tdwg.org/dwc/terms/totalAreaSampledUnit","Se recomienda usar un vocabulario controlado. Para unidades con exponentes, utilice caracteres del conjunto de caracteres Unicode Latin-1 Supplement (hexadecimal 00B2 para el cuadrado y 00B3 para el cubo). Este término tiene un equivalente en el espacio de nombres ecoiri: que solo permite un IRI como valor, mientras que este término permite cualquier valor literal de cadena."
"totalAreaSampledValue:label","Label for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue",""
"totalAreaSampledValue:rdfs_comment","Comment for Total Area Sampled Value http://rs.tdwg.org/dwc/terms/totalAreaSampledValue",""
