rdf_type,replacing_term,replacing_term_localName,replacing_term_namespace,replaced_term,replaced_term_namespace,replaced_term_localName
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus,georeferenceVerificationStatus,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/geospatial/GeoreferenceVerificationStatus,http://rs.tdwg.org/dwc/geospatial/,GeoreferenceVerificationStatus
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit,pointRadiusSpatialFit,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/geospatial/PointRadiusSpatialFit,http://rs.tdwg.org/dwc/geospatial/,PointRadiusSpatialFit
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/verbatimCoordinates,verbatimCoordinates,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/geospatial/VerbatimCoordinates,http://rs.tdwg.org/dwc/geospatial/,VerbatimCoordinates
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/verbatimCoordinateSystem,verbatimCoordinateSystem,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/geospatial/VerbatimCoordinateSystem,http://rs.tdwg.org/dwc/geospatial/,VerbatimCoordinateSystem
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/verbatimLatitude,verbatimLatitude,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/geospatial/VerbatimLatitude,http://rs.tdwg.org/dwc/geospatial/,VerbatimLatitude
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/verbatimLongitude,verbatimLongitude,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/geospatial/VerbatimLongitude,http://rs.tdwg.org/dwc/geospatial/,VerbatimLongitude
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/acceptedNameUsage,acceptedNameUsage,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/acceptedScientificName,http://rs.tdwg.org/dwc/terms/,acceptedScientificName
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/acceptedTaxonID,acceptedTaxonID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/acceptedScientificNameID,http://rs.tdwg.org/dwc/terms/,acceptedScientificNameID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/acceptedTaxonName,acceptedTaxonName,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/AcceptedTaxon,http://rs.tdwg.org/dwc/terms/,AcceptedTaxon
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/acceptedNameUsageID,acceptedNameUsageID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/acceptedTaxonID,http://rs.tdwg.org/dwc/terms/,acceptedTaxonID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/acceptedTaxonNameID,acceptedTaxonNameID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/AcceptedTaxonID,http://rs.tdwg.org/dwc/terms/,AcceptedTaxonID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/acceptedScientificName,acceptedScientificName,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/acceptedTaxonName,http://rs.tdwg.org/dwc/terms/,acceptedTaxonName
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/acceptedScientificNameID,acceptedScientificNameID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/acceptedTaxonNameID,http://rs.tdwg.org/dwc/terms/,acceptedTaxonNameID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/accessRights,accessRights,http://purl.org/dc/terms/,http://rs.tdwg.org/dwc/terms/AccessConstraints,http://rs.tdwg.org/dwc/terms/,AccessConstraints
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/originalNameUsage,originalNameUsage,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/basionym,http://rs.tdwg.org/dwc/terms/,basionym
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/originalNameUsageID,originalNameUsageID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/basionymID,http://rs.tdwg.org/dwc/terms/,basionymID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventDate,eventDate,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EarliestDateCollected,http://rs.tdwg.org/dwc/terms/,EarliestDateCollected
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventTime,eventTime,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EndTimeOfDay,http://rs.tdwg.org/dwc/terms/,EndTimeOfDay
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventMeasurementAccuracy,eventMeasurementAccuracy,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EventAttributeAccuracy,http://rs.tdwg.org/dwc/terms/,EventAttributeAccuracy
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventMeasurementDeterminedBy,eventMeasurementDeterminedBy,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EventAttributeDeterminedBy,http://rs.tdwg.org/dwc/terms/,EventAttributeDeterminedBy
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventMeasurementDeterminedDate,eventMeasurementDeterminedDate,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EventAttributeDeterminedDate,http://rs.tdwg.org/dwc/terms/,EventAttributeDeterminedDate
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventMeasurementID,eventMeasurementID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EventAttributeID,http://rs.tdwg.org/dwc/terms/,EventAttributeID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/SamplingAttributeType,SamplingAttributeType,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EventAttributeType,http://rs.tdwg.org/dwc/terms/,EventAttributeType
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventMeasurementType,eventMeasurementType,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EventAttributeType,http://rs.tdwg.org/dwc/terms/,EventAttributeType
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventMeasurementUnit,eventMeasurementUnit,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EventAttributeUnit,http://rs.tdwg.org/dwc/terms/,EventAttributeUnit
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventMeasurementValue,eventMeasurementValue,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EventAttributeValue,http://rs.tdwg.org/dwc/terms/,EventAttributeValue
http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,MeasurementOrFact,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/EventMeasurement,http://rs.tdwg.org/dwc/terms/,EventMeasurement
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementAccuracy,measurementAccuracy,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/eventMeasurementAccuracy,http://rs.tdwg.org/dwc/terms/,eventMeasurementAccuracy
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementDeterminedBy,measurementDeterminedBy,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/eventMeasurementDeterminedBy,http://rs.tdwg.org/dwc/terms/,eventMeasurementDeterminedBy
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,measurementDeterminedDate,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/eventMeasurementDeterminedDate,http://rs.tdwg.org/dwc/terms/,eventMeasurementDeterminedDate
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementID,measurementID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/eventMeasurementID,http://rs.tdwg.org/dwc/terms/,eventMeasurementID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementRemarks,measurementRemarks,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/eventMeasurementRemarks,http://rs.tdwg.org/dwc/terms/,eventMeasurementRemarks
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementType,measurementType,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/eventMeasurementType,http://rs.tdwg.org/dwc/terms/,eventMeasurementType
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementUnit,measurementUnit,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/eventMeasurementUnit,http://rs.tdwg.org/dwc/terms/,eventMeasurementUnit
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementValue,measurementValue,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/eventMeasurementValue,http://rs.tdwg.org/dwc/terms/,eventMeasurementValue
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/dataGeneralizations,dataGeneralizations,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/Generalizations,http://rs.tdwg.org/dwc/terms/,Generalizations
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/higherTaxonNameID,higherTaxonNameID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/HigherTaxonID,http://rs.tdwg.org/dwc/terms/,HigherTaxonID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/higherClassification,higherClassification,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/higherTaxonName,http://rs.tdwg.org/dwc/terms/,higherTaxonName
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/parentNameUsageID,parentNameUsageID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/higherTaxonNameID,http://rs.tdwg.org/dwc/terms/,higherTaxonNameID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/organismID,organismID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/individualID,http://rs.tdwg.org/dwc/terms/,individualID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventDate,eventDate,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/LatestDateCollected,http://rs.tdwg.org/dwc/terms/,LatestDateCollected
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem,latestEonOrHighestEonothem,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/LatestEonOrLowestEonothem,http://rs.tdwg.org/dwc/terms/,LatestEonOrLowestEonothem
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/namePublishedInID,namePublishedInID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/namePublicationID,http://rs.tdwg.org/dwc/terms/,namePublicationID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementAccuracy,measurementAccuracy,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementAccuracy,http://rs.tdwg.org/dwc/terms/,occurrenceMeasurementAccuracy
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,measurementDeterminedDate,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementDeterminedDate,http://rs.tdwg.org/dwc/terms/,occurrenceMeasurementDeterminedDate
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementID,measurementID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementID,http://rs.tdwg.org/dwc/terms/,occurrenceMeasurementID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementRemarks,measurementRemarks,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementRemarks,http://rs.tdwg.org/dwc/terms/,occurrenceMeasurementRemarks
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementType,measurementType,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementType,http://rs.tdwg.org/dwc/terms/,occurrenceMeasurementType
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementUnit,measurementUnit,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementUnit,http://rs.tdwg.org/dwc/terms/,occurrenceMeasurementUnit
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementValue,measurementValue,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementValue,http://rs.tdwg.org/dwc/terms/,occurrenceMeasurementValue
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/previousIdentifications,previousIdentifications,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/PreviousIdentifications,http://rs.tdwg.org/dwc/terms/,PreviousIdentifications
http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/Occurrence,Occurrence,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/Sample,http://rs.tdwg.org/dwc/terms/,Sample
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementAccuracy,occurrenceMeasurementAccuracy,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SampleAttributeAccuracy,http://rs.tdwg.org/dwc/terms/,SampleAttributeAccuracy
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementDeterminedBy,occurrenceMeasurementDeterminedBy,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SampleAttributeDeterminedBy,http://rs.tdwg.org/dwc/terms/,SampleAttributeDeterminedBy
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementDeterminedDate,occurrenceMeasurementDeterminedDate,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SampleAttributeDeterminedDate,http://rs.tdwg.org/dwc/terms/,SampleAttributeDeterminedDate
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementID,occurrenceMeasurementID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SampleAttributeID,http://rs.tdwg.org/dwc/terms/,SampleAttributeID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementType,occurrenceMeasurementType,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SampleAttributeType,http://rs.tdwg.org/dwc/terms/,SampleAttributeType
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/SamplingAttributeType,SamplingAttributeType,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SampleAttributeType,http://rs.tdwg.org/dwc/terms/,SampleAttributeType
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementUnit,occurrenceMeasurementUnit,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SampleAttributeUnit,http://rs.tdwg.org/dwc/terms/,SampleAttributeUnit
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementValue,occurrenceMeasurementValue,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SampleAttributeValue,http://rs.tdwg.org/dwc/terms/,SampleAttributeValue
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceRemarks,occurrenceRemarks,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SampleRemarks,http://rs.tdwg.org/dwc/terms/,SampleRemarks
http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/Event,Event,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SamplingEvent,http://rs.tdwg.org/dwc/terms/,SamplingEvent
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventID,eventID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SamplingEventID,http://rs.tdwg.org/dwc/terms/,SamplingEventID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/locationID,locationID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SamplingLocationID,http://rs.tdwg.org/dwc/terms/,SamplingLocationID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/locationRemarks,locationRemarks,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/SamplingLocationRemarks,http://rs.tdwg.org/dwc/terms/,SamplingLocationRemarks
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/taxonID,taxonID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/scientificNameID,http://rs.tdwg.org/dwc/terms/,scientificNameID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/taxonRank,taxonRank,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/scientificNameRank,http://rs.tdwg.org/dwc/terms/,scientificNameRank
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/eventTime,eventTime,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/StartTimeOfDay,http://rs.tdwg.org/dwc/terms/,StartTimeOfDay
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/nameAccordingTo,nameAccordingTo,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/taxonAccordingTo,http://rs.tdwg.org/dwc/terms/,taxonAccordingTo
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/taxonNameID,taxonNameID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/TaxonID,http://rs.tdwg.org/dwc/terms/,TaxonID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/scientificNameID,scientificNameID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/TaxonNameID,http://rs.tdwg.org/dwc/terms/,TaxonNameID
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/scientificNameRank,scientificNameRank,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/taxonRank,http://rs.tdwg.org/dwc/terms/,taxonRank
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/verbatimTaxonRank,verbatimTaxonRank,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/verbatimScientificNameRank,http://rs.tdwg.org/dwc/terms/,verbatimScientificNameRank
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/EndTimeOfDay,EndTimeOfDay,http://rs.tdwg.org/dwc/terms/,http://www.iobis.org/obis/EndTimeOfDay,http://www.iobis.org/obis/,EndTimeOfDay
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/dwcore/RelatedInformation,RelatedInformation,http://rs.tdwg.org/dwc/dwcore/,http://www.iobis.org/obis/RecordURL,http://www.iobis.org/obis/,RecordURL
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/StartTimeOfDay,StartTimeOfDay,http://rs.tdwg.org/dwc/terms/,http://www.iobis.org/obis/StartTimeOfDay,http://www.iobis.org/obis/,StartTimeOfDay
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/subgenus,subgenus,http://rs.tdwg.org/dwc/terms/,http://www.iobis.org/obis/Subgenus,http://www.iobis.org/obis/,Subgenus
