"identifier","context","text"
"p008:definition","Definition for other intentional release http://rs.tdwg.org/dwc/terms/p008","Un término general para liberaciones intencionales no para uso humano que no estén cubiertas por otros términos más específicos."
"p008:notes","Notes for other intentional release http://rs.tdwg.org/dwc/terms/p008",""
"p009:label","Label for agriculture (including biofuel feedstocks) http://rs.tdwg.org/dwc/terms/p009","agricultura (incluyendo materia prima para biocombustibles)"
"p009:definition","Definition for agriculture (including biofuel feedstocks) http://rs.tdwg.org/dwc/terms/p009","Plantas cultivadas con la intención de cosecharlas."
"p009:notes","Notes for agriculture (including biofuel feedstocks) http://rs.tdwg.org/dwc/terms/p009",""
"p010:label","Label for aquaculture/mariculture http://rs.tdwg.org/dwc/terms/p010","acuicultura/maricultura"
"p010:definition","Definition for aquaculture/mariculture http://rs.tdwg.org/dwc/terms/p010","El análogo de la agricultura y los animales de granja, específicamente relacionado a organismos acuáticos."
"p010:notes","Notes for aquaculture/mariculture http://rs.tdwg.org/dwc/terms/p010",""
"p011:label","Label for botanic garden/zoo/aquaria (excluding domestic aquaria) http://rs.tdwg.org/dwc/terms/p011","jardín botánico/zoológico/acuarios (excluyendo acuarios domésticos)"
"p011:definition","Definition for botanic garden/zoo/aquaria (excluding domestic aquaria) http://rs.tdwg.org/dwc/terms/p011","Organismos en colecciones públicas de plantas o animales."
"p011:notes","Notes for botanic garden/zoo/aquaria (excluding domestic aquaria) http://rs.tdwg.org/dwc/terms/p011",""
"p012:label","Label for pet/aquarium/terrarium species (including live food for such species) http://rs.tdwg.org/dwc/terms/p012","especies mascota/de acuario/de terrario (incluyendo comida viva para esas especies)"
"p012:definition","Definition for pet/aquarium/terrarium species (including live food for such species) http://rs.tdwg.org/dwc/terms/p012","Animales mantenidos en forma privada."
"p012:usage","Usage for pet/aquarium/terrarium species (including live food for such species) http://rs.tdwg.org/dwc/terms/p012",""
"p012:notes","Notes for pet/aquarium/terrarium species (including live food for such species) http://rs.tdwg.org/dwc/terms/p012",""
"p013:label","Label for farmed animals (including animals left under limited control) http://rs.tdwg.org/dwc/terms/p013","animales de granja (incluyendo animales dejados bajo control limitado)"
"p013:definition","Definition for farmed animals (including animals left under limited control) http://rs.tdwg.org/dwc/terms/p013","Animales cuidados y criados con la intención específica de utilizar sus productos, como la carne y la leche."
"p013:notes","Notes for farmed animals (including animals left under limited control) http://rs.tdwg.org/dwc/terms/p013",""
"p014:label","Label for forestry (including reforestation) http://rs.tdwg.org/dwc/terms/p014","silvicultura (incluyendo reforestación)"
"p014:definition","Definition for forestry (including reforestation) http://rs.tdwg.org/dwc/terms/p014","Árboles introducidos específicamente para proporcionar madera y otros productos forestales."
"p014:notes","Notes for forestry (including reforestation) http://rs.tdwg.org/dwc/terms/p014",""
"p015:label","Label for fur farms http://rs.tdwg.org/dwc/terms/p015","granjas de pieles"
"p015:definition","Definition for fur farms http://rs.tdwg.org/dwc/terms/p015","Organismos que han escapado de una granja de pieles, incluyendo liberaciones no autorizadas."
"p015:notes","Notes for fur farms http://rs.tdwg.org/dwc/terms/p015",""
"p016:label","Label for horticulture http://rs.tdwg.org/dwc/terms/p016","horticultura"
"p016:definition","Definition for horticulture http://rs.tdwg.org/dwc/terms/p016","Plantas distribuidas por la industria de plantas ornamentales y decorativas."
"p016:usage","Usage for horticulture http://rs.tdwg.org/dwc/terms/p016",""
"p016:notes","Notes for horticulture http://rs.tdwg.org/dwc/terms/p016",""
"p017:label","Label for ornamental purpose other than horticulture http://rs.tdwg.org/dwc/terms/p017","con fin ornamental distinto a horticultura"
"p017:definition","Definition for ornamental purpose other than horticulture http://rs.tdwg.org/dwc/terms/p017","Plantas ornamentales introducidas por vías distintas a aquellas de la industria de la horticultura."
"p017:notes","Notes for ornamental purpose other than horticulture http://rs.tdwg.org/dwc/terms/p017",""
"p018:label","Label for research and ex-situ breeding (in facilities) http://rs.tdwg.org/dwc/terms/p018","investigación y cría ex-situ (en instalaciones)"
"p018:definition","Definition for research and ex-situ breeding (in facilities) http://rs.tdwg.org/dwc/terms/p018","Plantas y animales introducidos con el propósito de cría o de investigación científica o médica, incluyendo educación en ciencias."
"p018:notes","Notes for research and ex-situ breeding (in facilities) http://rs.tdwg.org/dwc/terms/p018",""
"p019:label","Label for live food and live bait http://rs.tdwg.org/dwc/terms/p019","alimento vivo y cebo vivo"
"p019:definition","Definition for live food and live bait http://rs.tdwg.org/dwc/terms/p019","Alimento vivo importado para consumo humano o cebo vivo, como mariscos y caracoles."
"p019:notes","Notes for live food and live bait http://rs.tdwg.org/dwc/terms/p019",""
"p020:label","Label for other escape from confinement http://rs.tdwg.org/dwc/terms/p020","otros escapes de confinamiento"
"p020:definition","Definition for other escape from confinement http://rs.tdwg.org/dwc/terms/p020","Organismos llevados a una región con la intención de mantenerlos en cautiverio de manera permanente, pero que han escapado."
"p020:notes","Notes for other escape from confinement http://rs.tdwg.org/dwc/terms/p020",""
"p021:label","Label for contaminant nursery material http://rs.tdwg.org/dwc/terms/p021","material de vivero contaminante"
"p021:definition","Definition for contaminant nursery material http://rs.tdwg.org/dwc/terms/p021","Organismos transportados a un área junto con material vegetal."
"p021:notes","Notes for contaminant nursery material http://rs.tdwg.org/dwc/terms/p021",""
"p022:label","Label for contaminated bait http://rs.tdwg.org/dwc/terms/p022","cebo contaminado"
"p022:definition","Definition for contaminated bait http://rs.tdwg.org/dwc/terms/p022","Contaminantes, patógenos y parásitos transportados con cebo vivo, congelado o preservado, utilizado para capturar peces u otros organismos."
"p022:notes","Notes for contaminated bait http://rs.tdwg.org/dwc/terms/p022",""
"p023:label","Label for food contaminant (including of live food) http://rs.tdwg.org/dwc/terms/p023","contaminante de alimentos (incluyendo alimento vivo)"
"p023:definition","Definition for food contaminant (including of live food) http://rs.tdwg.org/dwc/terms/p023","Alimentos para consumo humano, transportados vivos o muertos."
"p023:notes","Notes for food contaminant (including of live food) http://rs.tdwg.org/dwc/terms/p023",""
"p024:label","Label for contaminant on animals (except parasites, organisms transported by host/vector) http://rs.tdwg.org/dwc/terms/p024","contaminante de animales (excepto parásitos, organismos transportados por hospedador/vector)"
"p024:definition","Definition for contaminant on animals (except parasites, organisms transported by host/vector) http://rs.tdwg.org/dwc/terms/p024","Contaminantes llevados sobre o dentro del cuerpo de animales transportados."
"p024:usage","Usage for contaminant on animals (except parasites, organisms transported by host/vector) http://rs.tdwg.org/dwc/terms/p024",""
"p024:notes","Notes for contaminant on animals (except parasites, organisms transported by host/vector) http://rs.tdwg.org/dwc/terms/p024",""
"p025:label","Label for parasites on animals (including organisms transported by host and vector) http://rs.tdwg.org/dwc/terms/p025","parásitos de animales (incluyendo organismos transportados por hospedador y vector)"
"p025:definition","Definition for parasites on animals (including organisms transported by host and vector) http://rs.tdwg.org/dwc/terms/p025","Organismos parásitos y patógenos transportados con su hospedador o animales vectores."
"p025:notes","Notes for parasites on animals (including organisms transported by host and vector) http://rs.tdwg.org/dwc/terms/p025",""
"p026:label","Label for contaminant on plants (except parasites, species transported by host/vector) http://rs.tdwg.org/dwc/terms/p026","contaminante de plantas (excepto parásitos, especies transportadas por hospedador/vector)"
"p026:definition","Definition for contaminant on plants (except parasites, species transported by host/vector) http://rs.tdwg.org/dwc/terms/p026","Organismos transportados sobre material vegetal."
"p026:usage","Usage for contaminant on plants (except parasites, species transported by host/vector) http://rs.tdwg.org/dwc/terms/p026",""
"p026:notes","Notes for contaminant on plants (except parasites, species transported by host/vector) http://rs.tdwg.org/dwc/terms/p026",""
"p027:label","Label for parasites on plants (including species transported by host and vector) http://rs.tdwg.org/dwc/terms/p027","parásitos de plantas (incluyendo especies transportadas por hospedador y vector)"
"p027:definition","Definition for parasites on plants (including species transported by host and vector) http://rs.tdwg.org/dwc/terms/p027","Organismos parásitos y patógenos transportados con su hospedador o plantas vectores."
"p027:notes","Notes for parasites on plants (including species transported by host and vector) http://rs.tdwg.org/dwc/terms/p027",""
"p028:label","Label for seed contaminant http://rs.tdwg.org/dwc/terms/p028","contaminante de semillas"
"p028:definition","Definition for seed contaminant http://rs.tdwg.org/dwc/terms/p028","Organismos contaminantes de semillas transportadas."
"p028:notes","Notes for seed contaminant http://rs.tdwg.org/dwc/terms/p028",""
"p029:label","Label for timber trade http://rs.tdwg.org/dwc/terms/p029","comercio maderero"
"p029:definition","Definition for timber trade http://rs.tdwg.org/dwc/terms/p029","Contaminantes en madera no procesada, procesada y productos derivados de madera."
"p029:usage","Usage for timber trade http://rs.tdwg.org/dwc/terms/p029",""
"p029:notes","Notes for timber trade http://rs.tdwg.org/dwc/terms/p029",""
"p030:label","Label for transportation of habitat material (soil, vegetation, wood etc) http://rs.tdwg.org/dwc/terms/p030","transporte de material del hábitat (suelo, vegetación, madera, etc.)"
"p030:definition","Definition for transportation of habitat material (soil, vegetation, wood etc) http://rs.tdwg.org/dwc/terms/p030","Organismos transportados con material de su hábitat a un nuevo lugar."
"p030:notes","Notes for transportation of habitat material (soil, vegetation, wood etc) http://rs.tdwg.org/dwc/terms/p030",""
"p031:label","Label for angling/fishing equipment http://rs.tdwg.org/dwc/terms/p031","equipamiento de pesca"
"p031:definition","Definition for angling/fishing equipment http://rs.tdwg.org/dwc/terms/p031","Organismos acuáticos movilizados entre sitios sobre equipamiento de pescadores profesionales o aficionados."
"p031:notes","Notes for angling/fishing equipment http://rs.tdwg.org/dwc/terms/p031",""
"p032:label","Label for container/bulk http://rs.tdwg.org/dwc/terms/p032","contenedores de carga"
"p032:definition","Definition for container/bulk http://rs.tdwg.org/dwc/terms/p032","Polizones transportados en o sobre contenedores de carga o unidades de carga a granel."
"p032:notes","Notes for container/bulk http://rs.tdwg.org/dwc/terms/p032",""
"p033:label","Label for hitchhikers in or on airplane http://rs.tdwg.org/dwc/terms/p033","autostopista sobre o dentro de aeronave"
"p033:definition","Definition for hitchhikers in or on airplane http://rs.tdwg.org/dwc/terms/p033","Organismos que ingresan en aviones u otras aeronaves, como helicópteros, y son transportados por ellos a otro lugar."
"p033:notes","Notes for hitchhikers in or on airplane http://rs.tdwg.org/dwc/terms/p033",""
"p034:label","Label for hitchhikers on ship/boat (excluding ballast water and hull fouling) http://rs.tdwg.org/dwc/terms/p034","autostopista sobre embarcación (excluyendo agua de lastre y organismos adheridos al casco)"
"p034:definition","Definition for hitchhikers on ship/boat (excluding ballast water and hull fouling) http://rs.tdwg.org/dwc/terms/p034","Organismos que ingresan directamente sobre embarcaciones y son transportados por ellas a otro lugar."
"p034:notes","Notes for hitchhikers on ship/boat (excluding ballast water and hull fouling) http://rs.tdwg.org/dwc/terms/p034",""
"p035:label","Label for machinery/equipment http://rs.tdwg.org/dwc/terms/p035","maquinaria/equipamiento"
"p035:definition","Definition for machinery/equipment http://rs.tdwg.org/dwc/terms/p035","Organismos acarreados sobre las superficies o dentro de maquinaria pesada y equipamiento."
"p035:notes","Notes for machinery/equipment http://rs.tdwg.org/dwc/terms/p035",""
"p036:label","Label for people and their luggage/equipment (in particular tourism) http://rs.tdwg.org/dwc/terms/p036","personas y su equipaje/equipamiento (en particular turismo)"
"p036:definition","Definition for people and their luggage/equipment (in particular tourism) http://rs.tdwg.org/dwc/terms/p036","Organismos transportados sobre las personas o su equipaje personal."
"p036:usage","Usage for people and their luggage/equipment (in particular tourism) http://rs.tdwg.org/dwc/terms/p036",""
"p036:notes","Notes for people and their luggage/equipment (in particular tourism) http://rs.tdwg.org/dwc/terms/p036",""
"p037:label","Label for organic packing material, in particular wood packaging http://rs.tdwg.org/dwc/terms/p037","material orgánico de embalaje, en particular embalaje de madera"
"p037:definition","Definition for organic packing material, in particular wood packaging http://rs.tdwg.org/dwc/terms/p037","Material orgánico, particularmente material vegetal no procesado que es utilizado para embalar mercancías transportadas."
"p037:notes","Notes for organic packing material, in particular wood packaging http://rs.tdwg.org/dwc/terms/p037",""
"p038:label","Label for ship/boat ballast water http://rs.tdwg.org/dwc/terms/p038","agua de lastre de embarcación"
"p038:definition","Definition for ship/boat ballast water http://rs.tdwg.org/dwc/terms/p038","Organismos transportados en el agua que es bombeada a embarcaciones para proporcionar lastre."
"p038:notes","Notes for ship/boat ballast water http://rs.tdwg.org/dwc/terms/p038",""
"p039:label","Label for ship/boat hull fouling http://rs.tdwg.org/dwc/terms/p039","organismos adheridos a casco de embarcación"
"p039:definition","Definition for ship/boat hull fouling http://rs.tdwg.org/dwc/terms/p039","Organismos que se adhieren a la superficie del casco de las embarcaciones."
"p039:notes","Notes for ship/boat hull fouling http://rs.tdwg.org/dwc/terms/p039",""
"p040:label","Label for vehicles (car, train, etc.) http://rs.tdwg.org/dwc/terms/p040","vehículos (automóvil, tren, etc.)"
"p040:definition","Definition for vehicles (car, train, etc.) http://rs.tdwg.org/dwc/terms/p040","Otros autostopistas sobre vehículos, que han sido dispersados de manera no intencional, pero que no están cubiertos por otros términos."
"p040:notes","Notes for vehicles (car, train, etc.) http://rs.tdwg.org/dwc/terms/p040",""
"p041:label","Label for other means of transport http://rs.tdwg.org/dwc/terms/p041","otros medios de transporte"
"p041:definition","Definition for other means of transport http://rs.tdwg.org/dwc/terms/p041","Un término general para cualquier transporte relacionado con la dispersión que no esté cubierto en otros términos."
"p041:notes","Notes for other means of transport http://rs.tdwg.org/dwc/terms/p041",""
"p042:label","Label for interconnected waterways/basins/seas http://rs.tdwg.org/dwc/terms/p042","vías navegables/cuencas/mares interconectados"
"p042:definition","Definition for interconnected waterways/basins/seas http://rs.tdwg.org/dwc/terms/p042","Organismos que se dispersaron a través de vías navegables artificiales creadas para conectar cuerpos de agua previamente no conectados."
"p042:usage","Usage for interconnected waterways/basins/seas http://rs.tdwg.org/dwc/terms/p042",""
"p042:notes","Notes for interconnected waterways/basins/seas http://rs.tdwg.org/dwc/terms/p042",""
"p043:label","Label for tunnels and land bridges http://rs.tdwg.org/dwc/terms/p043","túneles y puentes terrestres"
"p043:definition","Definition for tunnels and land bridges http://rs.tdwg.org/dwc/terms/p043","Dispersión de organismos no intencional utilizando túneles artificiales, puentes, calles y vías férreas."
"p043:notes","Notes for tunnels and land bridges http://rs.tdwg.org/dwc/terms/p043",""
"p044:label","Label for natural dispersal across borders of invasive alien organisms http://rs.tdwg.org/dwc/terms/p044","dispersión natural a través de fronteras de organismos exóticos invasores"
"p044:definition","Definition for natural dispersal across borders of invasive alien organisms http://rs.tdwg.org/dwc/terms/p044","Dispersión de organismos a nuevas regiones por dispersión natural desde regiones en las cuales son exóticos."
"p044:notes","Notes for natural dispersal across borders of invasive alien organisms http://rs.tdwg.org/dwc/terms/p044",""
"p045:label","Label for release in nature http://rs.tdwg.org/dwc/terms/p045","liberado en la naturaleza"
"p045:definition","Definition for release in nature http://rs.tdwg.org/dwc/terms/p045","Organismos transportados y liberados por el ser humano en un ambiente (semi)natural con la intención de que sobrevivan allí sin ninguna otra ayuda humana."
"p045:notes","Notes for release in nature http://rs.tdwg.org/dwc/terms/p045",""
"p046:label","Label for escape from confinement http://rs.tdwg.org/dwc/terms/p046","escape de confinamiento"
"p046:definition","Definition for escape from confinement http://rs.tdwg.org/dwc/terms/p046","Organismos transportados intencionalmente por el ser humano con la intención de que sean mantenidos en cautiverio o cultivados, pero que han escapado inadvertidamente del control humano."
"p046:notes","Notes for escape from confinement http://rs.tdwg.org/dwc/terms/p046",""
"p047:label","Label for transport-contaminant http://rs.tdwg.org/dwc/terms/p047","transporte contaminante"
"p047:definition","Definition for transport-contaminant http://rs.tdwg.org/dwc/terms/p047","Un término general para todas las especies transportadas como contaminantes en otros productos."
"p047:notes","Notes for transport-contaminant http://rs.tdwg.org/dwc/terms/p047",""
"p048:label","Label for transport-stowaway http://rs.tdwg.org/dwc/terms/p048","polizón en transporte"
"p048:definition","Definition for transport-stowaway http://rs.tdwg.org/dwc/terms/p048","Un término general para todas las especies transportadas sobre medios de transporte, donde el organismo tiene una interacción directa con el transporte y no es meramente acarreado como parte o contaminante del cargo."
"p048:notes","Notes for transport-stowaway http://rs.tdwg.org/dwc/terms/p048",""
"p049:label","Label for corridor http://rs.tdwg.org/dwc/terms/p049","corredor"
"p049:definition","Definition for corridor http://rs.tdwg.org/dwc/terms/p049","Infraestructuras como puentes, túneles y canales que han eliminado las barreras naturales a la dispeción y han permitido que una espevie se traslade a un lugar nuevo."
"p049:notes","Notes for corridor http://rs.tdwg.org/dwc/terms/p049",""
"p050:label","Label for unaided http://rs.tdwg.org/dwc/terms/p050",""
"p050:definition","Definition for unaided http://rs.tdwg.org/dwc/terms/p050","Organismos que se prtopagan por dispersión natural, sin acción o asistencia por humanos, desde regiones donde ellos son tambien extraños."
"p050:notes","Notes for unaided http://rs.tdwg.org/dwc/terms/p050",""
"p051:label","Label for intentional http://rs.tdwg.org/dwc/terms/p051","intencional"
"p051:definition","Definition for intentional http://rs.tdwg.org/dwc/terms/p051","Organismos que fueron llevados a una nueva región con la intención específica de mantenerlos vivos en la nueva región, independientemente de si estaban destinados a ser cultivados o liberados en la naturaleza."
"p051:notes","Notes for intentional http://rs.tdwg.org/dwc/terms/p051",""
"p052:label","Label for unintentional http://rs.tdwg.org/dwc/terms/p052","no intencional"
"p052:definition","Definition for unintentional http://rs.tdwg.org/dwc/terms/p052","El organismo fue llevado a una nueva región de modo no intencional."
"p052:notes","Notes for unintentional http://rs.tdwg.org/dwc/terms/p052",""
"p053:label","Label for corridor and dispersal http://rs.tdwg.org/dwc/terms/p053","corredor y dispersión"
"p053:definition","Definition for corridor and dispersal http://rs.tdwg.org/dwc/terms/p053","Organismos dispersados de forma natural, incluso si esa dispersión se ve favorecida por los cambios en el paisaje creado por humanos."
"p053:notes","Notes for corridor and dispersal http://rs.tdwg.org/dwc/terms/p053",""
