"identifier","context","text"
"p008:definition","Definition for other intentional release http://rs.tdwg.org/dwc/terms/p008","위의 특정 용어들에 해당하지 않은 인간의 필요에 의해 의도적으로 방출된 것들을 모두 아우르는 단어"
"p008:notes","Notes for other intentional release http://rs.tdwg.org/dwc/terms/p008",""
"p009:label","Label for agriculture (including biofuel feedstocks) http://rs.tdwg.org/dwc/terms/p009","경작(바이오에너지, 사료작물 포함)"
"p009:definition","Definition for agriculture (including biofuel feedstocks) http://rs.tdwg.org/dwc/terms/p009","수확을 목적으로 기르는 식물들"
"p009:notes","Notes for agriculture (including biofuel feedstocks) http://rs.tdwg.org/dwc/terms/p009",""
"p010:label","Label for aquaculture/mariculture http://rs.tdwg.org/dwc/terms/p010","수경재배/양식"
"p010:definition","Definition for aquaculture/mariculture http://rs.tdwg.org/dwc/terms/p010","농작물, 가축의 유사체. 특히 수생식물과 관련된"
"p010:notes","Notes for aquaculture/mariculture http://rs.tdwg.org/dwc/terms/p010",""
"p011:label","Label for botanic garden/zoo/aquaria (excluding domestic aquaria) http://rs.tdwg.org/dwc/terms/p011","식물원/동물원/수족관(국내용 수족관제외)"
"p011:definition","Definition for botanic garden/zoo/aquaria (excluding domestic aquaria) http://rs.tdwg.org/dwc/terms/p011","공공 소장용 동식물"
"p011:notes","Notes for botanic garden/zoo/aquaria (excluding domestic aquaria) http://rs.tdwg.org/dwc/terms/p011",""
"p012:label","Label for pet/aquarium/terrarium species (including live food for such species) http://rs.tdwg.org/dwc/terms/p012","반려동물/수조/테라리움 사육종(생식먹이 포함)"
"p012:definition","Definition for pet/aquarium/terrarium species (including live food for such species) http://rs.tdwg.org/dwc/terms/p012","개인적으로 소유하는 동물들"
"p012:usage","Usage for pet/aquarium/terrarium species (including live food for such species) http://rs.tdwg.org/dwc/terms/p012",""
"p012:notes","Notes for pet/aquarium/terrarium species (including live food for such species) http://rs.tdwg.org/dwc/terms/p012",""
"p013:label","Label for farmed animals (including animals left under limited control) http://rs.tdwg.org/dwc/terms/p013","사육된동물(통제되고 있는 동물 포함)"
"p013:definition","Definition for farmed animals (including animals left under limited control) http://rs.tdwg.org/dwc/terms/p013","고기나 우유같은 제품을 생산하려는 목적으로 사육되거나 번식되는 동물"
"p013:notes","Notes for farmed animals (including animals left under limited control) http://rs.tdwg.org/dwc/terms/p013",""
"p014:label","Label for forestry (including reforestation) http://rs.tdwg.org/dwc/terms/p014","산림관리(조림포함)"
"p014:definition","Definition for forestry (including reforestation) http://rs.tdwg.org/dwc/terms/p014","목재나 다른 산림자원을 제공하려고 특정하게 도입하는 나무들"
"p014:notes","Notes for forestry (including reforestation) http://rs.tdwg.org/dwc/terms/p014",""
"p015:label","Label for fur farms http://rs.tdwg.org/dwc/terms/p015","모피 농장"
"p015:definition","Definition for fur farms http://rs.tdwg.org/dwc/terms/p015","모피농장에서 탈출한 유기체, 승인되지 않은 방출을 포함"
"p015:notes","Notes for fur farms http://rs.tdwg.org/dwc/terms/p015",""
"p016:label","Label for horticulture http://rs.tdwg.org/dwc/terms/p016","원예"
"p016:definition","Definition for horticulture http://rs.tdwg.org/dwc/terms/p016","관상용, 장식용 식물 산업을 통해 배포됨"
"p016:usage","Usage for horticulture http://rs.tdwg.org/dwc/terms/p016",""
"p016:notes","Notes for horticulture http://rs.tdwg.org/dwc/terms/p016",""
"p017:label","Label for ornamental purpose other than horticulture http://rs.tdwg.org/dwc/terms/p017","원예 이외의 장식 목적"
"p017:definition","Definition for ornamental purpose other than horticulture http://rs.tdwg.org/dwc/terms/p017","원예산업외의 다른 경로 도입된 관상 식물들"
"p017:notes","Notes for ornamental purpose other than horticulture http://rs.tdwg.org/dwc/terms/p017",""
"p018:label","Label for research and ex-situ breeding (in facilities) http://rs.tdwg.org/dwc/terms/p018","연구 및 현지 외 교배(시설 내)"
"p018:definition","Definition for research and ex-situ breeding (in facilities) http://rs.tdwg.org/dwc/terms/p018","교배를 목적으로 도입되거나 과학교육을 포함해 과학, 의학 연구를 위해 도입된 동식물"
"p018:notes","Notes for research and ex-situ breeding (in facilities) http://rs.tdwg.org/dwc/terms/p018",""
"p019:label","Label for live food and live bait http://rs.tdwg.org/dwc/terms/p019","식용생물 및 생미끼"
"p019:definition","Definition for live food and live bait http://rs.tdwg.org/dwc/terms/p019","식용으로 산채로 수입되는 생물 또는 조개, 달팽이 같은 생 미끼"
"p019:notes","Notes for live food and live bait http://rs.tdwg.org/dwc/terms/p019",""
"p020:label","Label for other escape from confinement http://rs.tdwg.org/dwc/terms/p020","탈출"
"p020:definition","Definition for other escape from confinement http://rs.tdwg.org/dwc/terms/p020","영구적으로 포획할 목적으로 도입되었으나 후에 탈출한 유기체"
"p020:notes","Notes for other escape from confinement http://rs.tdwg.org/dwc/terms/p020",""
"p021:label","Label for contaminant nursery material http://rs.tdwg.org/dwc/terms/p021","묘목재료"
"p021:definition","Definition for contaminant nursery material http://rs.tdwg.org/dwc/terms/p021","식물 재료와 함께 한 지역으로 옮겨진 유기체"
"p021:notes","Notes for contaminant nursery material http://rs.tdwg.org/dwc/terms/p021",""
"p022:label","Label for contaminated bait http://rs.tdwg.org/dwc/terms/p022","오염된 미끼"
"p022:definition","Definition for contaminated bait http://rs.tdwg.org/dwc/terms/p022","어류 또는 다른 유기체를 낚기위한 생미끼, 냉동 또는 보존처리된 미끼를 통해 옮겨진 오염물, 병원균, 기생충"
"p022:notes","Notes for contaminated bait http://rs.tdwg.org/dwc/terms/p022",""
"p023:label","Label for food contaminant (including of live food) http://rs.tdwg.org/dwc/terms/p023","식품을 통한 오염물질"
"p023:definition","Definition for food contaminant (including of live food) http://rs.tdwg.org/dwc/terms/p023","인간의 소비를 위해 산채로 또는 죽은채로 수입하는 식품들"
"p023:notes","Notes for food contaminant (including of live food) http://rs.tdwg.org/dwc/terms/p023",""
"p024:label","Label for contaminant on animals (except parasites, organisms transported by host/vector) http://rs.tdwg.org/dwc/terms/p024","동물을 통한 감염물질"
"p024:definition","Definition for contaminant on animals (except parasites, organisms transported by host/vector) http://rs.tdwg.org/dwc/terms/p024","수입된 동물들의 몸속이나 몸을 통해 옮겨지는 오염물들"
"p024:usage","Usage for contaminant on animals (except parasites, organisms transported by host/vector) http://rs.tdwg.org/dwc/terms/p024",""
"p024:notes","Notes for contaminant on animals (except parasites, organisms transported by host/vector) http://rs.tdwg.org/dwc/terms/p024",""
"p025:label","Label for parasites on animals (including organisms transported by host and vector) http://rs.tdwg.org/dwc/terms/p025","동물기생충(숙주를 통해 옮겨진 유기체 포함)"
"p025:definition","Definition for parasites on animals (including organisms transported by host and vector) http://rs.tdwg.org/dwc/terms/p025","숙주 동물을 통해 옮겨진기생하는 유기체 또는 병원체"
"p025:notes","Notes for parasites on animals (including organisms transported by host and vector) http://rs.tdwg.org/dwc/terms/p025",""
"p026:label","Label for contaminant on plants (except parasites, species transported by host/vector) http://rs.tdwg.org/dwc/terms/p026","식물틀 통한 오염물질(기생동물, 숙주를 통해 옮겨진 종 제외)"
"p026:definition","Definition for contaminant on plants (except parasites, species transported by host/vector) http://rs.tdwg.org/dwc/terms/p026","식물성 재료에서 옮겨진 유기체들"
"p026:usage","Usage for contaminant on plants (except parasites, species transported by host/vector) http://rs.tdwg.org/dwc/terms/p026",""
"p026:notes","Notes for contaminant on plants (except parasites, species transported by host/vector) http://rs.tdwg.org/dwc/terms/p026",""
"p027:label","Label for parasites on plants (including species transported by host and vector) http://rs.tdwg.org/dwc/terms/p027","식물 기생충"
"p027:definition","Definition for parasites on plants (including species transported by host and vector) http://rs.tdwg.org/dwc/terms/p027",""
"p027:notes","Notes for parasites on plants (including species transported by host and vector) http://rs.tdwg.org/dwc/terms/p027",""
"p028:label","Label for seed contaminant http://rs.tdwg.org/dwc/terms/p028","종자 오염물"
"p028:definition","Definition for seed contaminant http://rs.tdwg.org/dwc/terms/p028","수송된 종자를 오염시키는 유기체"
"p028:notes","Notes for seed contaminant http://rs.tdwg.org/dwc/terms/p028",""
"p029:label","Label for timber trade http://rs.tdwg.org/dwc/terms/p029","목재 교역"
"p029:definition","Definition for timber trade http://rs.tdwg.org/dwc/terms/p029","가공되지 않은 목재, 가공된 목재, 목재가공품의 오염물들"
"p029:usage","Usage for timber trade http://rs.tdwg.org/dwc/terms/p029",""
"p029:notes","Notes for timber trade http://rs.tdwg.org/dwc/terms/p029",""
"p030:label","Label for transportation of habitat material (soil, vegetation, wood etc) http://rs.tdwg.org/dwc/terms/p030","서식지물질이동"
"p030:definition","Definition for transportation of habitat material (soil, vegetation, wood etc) http://rs.tdwg.org/dwc/terms/p030","서식지의 물질과 같이 새로운 지역으로 옮겨지는 유기체들"
"p030:notes","Notes for transportation of habitat material (soil, vegetation, wood etc) http://rs.tdwg.org/dwc/terms/p030",""
"p031:label","Label for angling/fishing equipment http://rs.tdwg.org/dwc/terms/p031","낚시 장비"
"p031:definition","Definition for angling/fishing equipment http://rs.tdwg.org/dwc/terms/p031","전문낚시꾼이나 취미낚시꾼들의 장비를 통해 장소를 이동하는 수생 유기체들"
"p031:notes","Notes for angling/fishing equipment http://rs.tdwg.org/dwc/terms/p031",""
"p032:label","Label for container/bulk http://rs.tdwg.org/dwc/terms/p032","컨테이너/벌크"
"p032:definition","Definition for container/bulk http://rs.tdwg.org/dwc/terms/p032","화물 컨테이너나 유닛에서 밀반입"
"p032:notes","Notes for container/bulk http://rs.tdwg.org/dwc/terms/p032",""
"p033:label","Label for hitchhikers in or on airplane http://rs.tdwg.org/dwc/terms/p033","항공기 편승"
"p033:definition","Definition for hitchhikers in or on airplane http://rs.tdwg.org/dwc/terms/p033","비행기, 또는 헬리콥터와 같은 항공기에 들어가 다른지역으로 옮겨지는 유기체"
"p033:notes","Notes for hitchhikers in or on airplane http://rs.tdwg.org/dwc/terms/p033",""
"p034:label","Label for hitchhikers on ship/boat (excluding ballast water and hull fouling) http://rs.tdwg.org/dwc/terms/p034","배/선박 편승"
"p034:definition","Definition for hitchhikers on ship/boat (excluding ballast water and hull fouling) http://rs.tdwg.org/dwc/terms/p034","보트나 선박에 직접들어가 다른지역으로 옮겨지는 유기체들"
"p034:notes","Notes for hitchhikers on ship/boat (excluding ballast water and hull fouling) http://rs.tdwg.org/dwc/terms/p034",""
"p035:label","Label for machinery/equipment http://rs.tdwg.org/dwc/terms/p035","중장비/장비류"
"p035:definition","Definition for machinery/equipment http://rs.tdwg.org/dwc/terms/p035","중장비나 기계류 표면에서 옮겨지는 유기체"
"p035:notes","Notes for machinery/equipment http://rs.tdwg.org/dwc/terms/p035",""
"p036:label","Label for people and their luggage/equipment (in particular tourism) http://rs.tdwg.org/dwc/terms/p036","인간/수화물(관광)"
"p036:definition","Definition for people and their luggage/equipment (in particular tourism) http://rs.tdwg.org/dwc/terms/p036","사람들이나 수화물을 통해 옮겨지는 유기체"
"p036:usage","Usage for people and their luggage/equipment (in particular tourism) http://rs.tdwg.org/dwc/terms/p036",""
"p036:notes","Notes for people and their luggage/equipment (in particular tourism) http://rs.tdwg.org/dwc/terms/p036",""
"p037:label","Label for organic packing material, in particular wood packaging http://rs.tdwg.org/dwc/terms/p037","유기적 포장재료, 특히 목재 포장"
"p037:definition","Definition for organic packing material, in particular wood packaging http://rs.tdwg.org/dwc/terms/p037","유기적 재료들, 특히 운송품을 포장할 때 사용되는 비처리 식물채료"
"p037:notes","Notes for organic packing material, in particular wood packaging http://rs.tdwg.org/dwc/terms/p037",""
"p038:label","Label for ship/boat ballast water http://rs.tdwg.org/dwc/terms/p038","배/선박 평형수"
"p038:definition","Definition for ship/boat ballast water http://rs.tdwg.org/dwc/terms/p038","선박의 평형수로 사용 하는 물을 통해 옮겨지는 유기체들"
"p038:notes","Notes for ship/boat ballast water http://rs.tdwg.org/dwc/terms/p038",""
"p039:label","Label for ship/boat hull fouling http://rs.tdwg.org/dwc/terms/p039","배/선박 선체 부착물"
"p039:definition","Definition for ship/boat hull fouling http://rs.tdwg.org/dwc/terms/p039","선박의 선체에 부착된 유기체들"
"p039:notes","Notes for ship/boat hull fouling http://rs.tdwg.org/dwc/terms/p039",""
"p040:label","Label for vehicles (car, train, etc.) http://rs.tdwg.org/dwc/terms/p040","이동수단"
"p040:definition","Definition for vehicles (car, train, etc.) http://rs.tdwg.org/dwc/terms/p040","다른 용어에 부합하지 않고 의도적으로 확산된 것은 아니지만 기타 이동수단에 의해 옮겨진"
"p040:notes","Notes for vehicles (car, train, etc.) http://rs.tdwg.org/dwc/terms/p040",""
"p041:label","Label for other means of transport http://rs.tdwg.org/dwc/terms/p041","기타이동수단"
"p041:definition","Definition for other means of transport http://rs.tdwg.org/dwc/terms/p041","다른 용어에 부합하지 않는 기타 모든 이동수간과 관련된 확산을 아우르는 용어"
"p041:notes","Notes for other means of transport http://rs.tdwg.org/dwc/terms/p041",""
"p042:label","Label for interconnected waterways/basins/seas http://rs.tdwg.org/dwc/terms/p042","연결된 수로/유역/바다"
"p042:definition","Definition for interconnected waterways/basins/seas http://rs.tdwg.org/dwc/terms/p042","전에 이어지지 않은 수로를 연결하기 위해 형성된 인공 수로를 통해 확산된 유기체들"
"p042:usage","Usage for interconnected waterways/basins/seas http://rs.tdwg.org/dwc/terms/p042",""
"p042:notes","Notes for interconnected waterways/basins/seas http://rs.tdwg.org/dwc/terms/p042",""
"p043:label","Label for tunnels and land bridges http://rs.tdwg.org/dwc/terms/p043","터널 및 교량"
"p043:definition","Definition for tunnels and land bridges http://rs.tdwg.org/dwc/terms/p043","인공 터널, 교각, 도로나 철통을 통한 의도적이지 않은 확산"
"p043:notes","Notes for tunnels and land bridges http://rs.tdwg.org/dwc/terms/p043",""
"p044:label","Label for natural dispersal across borders of invasive alien organisms http://rs.tdwg.org/dwc/terms/p044","침입외래생물의 국외 확산"
"p044:definition","Definition for natural dispersal across borders of invasive alien organisms http://rs.tdwg.org/dwc/terms/p044","외래종이 새로운 지역으로 확산"
"p044:notes","Notes for natural dispersal across borders of invasive alien organisms http://rs.tdwg.org/dwc/terms/p044",""
"p045:label","Label for release in nature http://rs.tdwg.org/dwc/terms/p045","방출"
"p045:definition","Definition for release in nature http://rs.tdwg.org/dwc/terms/p045","추가적인 개입없이 그곳에 살아야한다는 의도로 인간이 (반)자연적 환경으로 옮기거나 방출한 유기체들"
"p045:notes","Notes for release in nature http://rs.tdwg.org/dwc/terms/p045",""
"p046:label","Label for escape from confinement http://rs.tdwg.org/dwc/terms/p046","탈출"
"p046:definition","Definition for escape from confinement http://rs.tdwg.org/dwc/terms/p046","인간이 사육하거나 재배할 목적으로 들여왔으나 부주의로 인간의 통제를 벗어난 유기체들"
"p046:notes","Notes for escape from confinement http://rs.tdwg.org/dwc/terms/p046",""
"p047:label","Label for transport-contaminant http://rs.tdwg.org/dwc/terms/p047","수송중오염물"
"p047:definition","Definition for transport-contaminant http://rs.tdwg.org/dwc/terms/p047",""
"p047:notes","Notes for transport-contaminant http://rs.tdwg.org/dwc/terms/p047",""
"p048:label","Label for transport-stowaway http://rs.tdwg.org/dwc/terms/p048","수송중밀반입"
"p048:definition","Definition for transport-stowaway http://rs.tdwg.org/dwc/terms/p048","유기체가 운송 수단과 직접적인 상호작용을 하고 단순히 화물의 일부 또는 오염물로 운반되지 않는 운송 형태를 타고 운반되는 모든 종을 포괄하는 용어"
"p048:notes","Notes for transport-stowaway http://rs.tdwg.org/dwc/terms/p048",""
"p049:label","Label for corridor http://rs.tdwg.org/dwc/terms/p049","통로"
"p049:definition","Definition for corridor http://rs.tdwg.org/dwc/terms/p049","교각이나 터널 같은 기간시설로 인해 확산을 막는 자연의 장애물이 없어져 새로운 지역으로 이동함"
"p049:notes","Notes for corridor http://rs.tdwg.org/dwc/terms/p049",""
"p050:label","Label for unaided http://rs.tdwg.org/dwc/terms/p050","자력"
"p050:definition","Definition for unaided http://rs.tdwg.org/dwc/terms/p050","외래종이던 지역들에서 인간의 개입이나, 도움 없이 자연적 확산을 통해 퍼진 유기체들"
"p050:notes","Notes for unaided http://rs.tdwg.org/dwc/terms/p050",""
"p051:label","Label for intentional http://rs.tdwg.org/dwc/terms/p051","의도적"
"p051:definition","Definition for intentional http://rs.tdwg.org/dwc/terms/p051","자연에 방출하거나 경작하거나 하는 의도에 상관없이 새로운지역에서 살게할 특정한 목적을 가지고 새로운 지역에 들여온 유기체들"
"p051:notes","Notes for intentional http://rs.tdwg.org/dwc/terms/p051",""
"p052:label","Label for unintentional http://rs.tdwg.org/dwc/terms/p052","비의도적"
"p052:definition","Definition for unintentional http://rs.tdwg.org/dwc/terms/p052","의도적이지 않게 새로운 지역으로 가져온 유기체"
"p052:notes","Notes for unintentional http://rs.tdwg.org/dwc/terms/p052",""
"p053:label","Label for corridor and dispersal http://rs.tdwg.org/dwc/terms/p053","통로 및 확산"
"p053:definition","Definition for corridor and dispersal http://rs.tdwg.org/dwc/terms/p053","자연적으로 확산된 유기체, 인간이 형성한 환경의 변화로 부터 도움을 받은 확산일지라도"
"p053:notes","Notes for corridor and dispersal http://rs.tdwg.org/dwc/terms/p053",""
