"identifier","context","text"
"higherGeographyID:dcterms_description","Description for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","La pratique optimale recommandée consiste à utiliser un identifiant permanent issu d'un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names."
"higherGeographyID:examples","Examples for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","`http://vocab.getty.edu/tgn/1002002` (Antártida e Islas del Atlántico Sur, Territorio Nacional de la Tierra del Fuego, Argentina)."
"island:label","Label for Island http://rs.tdwg.org/dwc/terms/island","Île"
"island:rdfs_comment","Comment for Island http://rs.tdwg.org/dwc/terms/island",""
"island:dcterms_description","Description for Island http://rs.tdwg.org/dwc/terms/island","La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names."
"islandGroup:label","Label for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","Groupement d'îles"
"islandGroup:rdfs_comment","Comment for Island Group http://rs.tdwg.org/dwc/terms/islandGroup",""
"islandGroup:dcterms_description","Description for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names."
"locality:label","Label for Locality http://rs.tdwg.org/dwc/terms/locality","Localité"
"locality:rdfs_comment","Comment for Locality http://rs.tdwg.org/dwc/terms/locality",""
"locationAccordingTo:label","Label for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo","Localité selon"
"locationAccordingTo:rdfs_comment","Comment for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo",""
"locationID:label","Label for Location ID http://rs.tdwg.org/dwc/terms/locationID","Identifiant de la localité"
"locationID:rdfs_comment","Comment for Location ID http://rs.tdwg.org/dwc/terms/locationID",""
"locationRemarks:label","Label for Location Remarks http://rs.tdwg.org/dwc/terms/locationRemarks","Remarques sur la localité"
"locationRemarks:rdfs_comment","Comment for Location Remarks http://rs.tdwg.org/dwc/terms/locationRemarks",""
"maximumDepthInMeters:label","Label for Maximum Depth In Meters http://rs.tdwg.org/dwc/terms/maximumDepthInMeters","Profondeur maximale en mètres"
"maximumDepthInMeters:rdfs_comment","Comment for Maximum Depth In Meters http://rs.tdwg.org/dwc/terms/maximumDepthInMeters","La plus grande profondeur d'une plage de profondeur sous la surface locale, en mètres."
"maximumDistanceAboveSurfaceInMeters:label","Label for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters","Distance maximale au-dessus de la surface en mètres"
"maximumDistanceAboveSurfaceInMeters:rdfs_comment","Comment for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters","La plus grande distance d'une plage de distances par rapport à une surface de référence dans la dimension verticale, en mètres. Utilisez des valeurs positives pour les emplacements situés au-dessus de la surface, et des valeurs négatives pour les emplacements situés en dessous. Si des mesures de profondeur sont données, la surface de référence est l'emplacement donné par la profondeur, sinon la surface de référence est l'emplacement donné par l'élévation."
"maximumDistanceAboveSurfaceInMeters:examples","Examples for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters",""
"maximumElevationInMeters:label","Label for Maximum Elevation In Meters http://rs.tdwg.org/dwc/terms/maximumElevationInMeters","Altitude maximale en mètres"
"maximumElevationInMeters:rdfs_comment","Comment for Maximum Elevation In Meters http://rs.tdwg.org/dwc/terms/maximumElevationInMeters","Limite supérieure de la plage d'élévation (altitude, généralement au-dessus du niveau de la mer), en mètres."
"minimumDepthInMeters:label","Label for Minimum Depth In Meters http://rs.tdwg.org/dwc/terms/minimumDepthInMeters","Profondeur minimale en mètres"
"minimumDepthInMeters:rdfs_comment","Comment for Minimum Depth In Meters http://rs.tdwg.org/dwc/terms/minimumDepthInMeters","La plus petite profondeur d'une plage de profondeur sous la surface locale, en mètres."
"minimumDistanceAboveSurfaceInMeters:label","Label for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters","Distance minimale au-dessus de la surface en mètres"
"minimumDistanceAboveSurfaceInMeters:rdfs_comment","Comment for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters","La plus petite distance d'une plage de distances par rapport à une surface de référence dans la dimension verticale, en mètres. Utilisez des valeurs positives pour les emplacements situés au-dessus de la surface, et des valeurs négatives pour les emplacements situés en dessous. Si des mesures de profondeur sont données, la surface de référence est l'emplacement donné par la profondeur, sinon la surface de référence est l'emplacement donné par l'élévation."
"minimumDistanceAboveSurfaceInMeters:examples","Examples for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters",""
"minimumElevationInMeters:label","Label for Minimum Elevation In Meters http://rs.tdwg.org/dwc/terms/minimumElevationInMeters","Altitude minimale en mètres"
"minimumElevationInMeters:rdfs_comment","Comment for Minimum Elevation In Meters http://rs.tdwg.org/dwc/terms/minimumElevationInMeters","Limite inférieure de la plage d'élévation (altitude, généralement au-dessus du niveau de la mer), en mètres."
"municipality:label","Label for Municipality http://rs.tdwg.org/dwc/terms/municipality",""
"municipality:rdfs_comment","Comment for Municipality http://rs.tdwg.org/dwc/terms/municipality",""
"municipality:dcterms_description","Description for Municipality http://rs.tdwg.org/dwc/terms/municipality","La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names."
"pointRadiusSpatialFit:label","Label for Point Radius Spatial Fit http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit","Ajustement du centre et du rayon"
"pointRadiusSpatialFit:rdfs_comment","Comment for Point Radius Spatial Fit http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit",""
"pointRadiusSpatialFit:dcterms_description","Description for Point Radius Spatial Fit http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit","Des explications détaillées avec des exemples illustrés figurent dans le document 'Georeferencing Best Practices', par Chapman et Wieczorek, 2020 (https://doi.org/10.15468/doc-gg7h-s853)."
"stateProvince:label","Label for State Province http://rs.tdwg.org/dwc/terms/stateProvince",""
"stateProvince:rdfs_comment","Comment for State Province http://rs.tdwg.org/dwc/terms/stateProvince",""
"stateProvince:dcterms_description","Description for State Province http://rs.tdwg.org/dwc/terms/stateProvince","La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names."
"verbatimCoordinates:label","Label for Verbatim Coordinates http://rs.tdwg.org/dwc/terms/verbatimCoordinates","Verbatim des coordonnées"
"verbatimCoordinates:rdfs_comment","Comment for Verbatim Coordinates http://rs.tdwg.org/dwc/terms/verbatimCoordinates",""
"verbatimCoordinateSystem:label","Label for Verbatim Coordinate System http://rs.tdwg.org/dwc/terms/verbatimCoordinateSystem","Verbatim du système de coordonnées"
"verbatimCoordinateSystem:rdfs_comment","Comment for Verbatim Coordinate System http://rs.tdwg.org/dwc/terms/verbatimCoordinateSystem",""
"verbatimCoordinateSystem:dcterms_description","Description for Verbatim Coordinate System http://rs.tdwg.org/dwc/terms/verbatimCoordinateSystem","La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé."
"verbatimDepth:label","Label for Verbatim Depth http://rs.tdwg.org/dwc/terms/verbatimDepth","Verbatim de la profondeur"
"verbatimDepth:rdfs_comment","Comment for Verbatim Depth http://rs.tdwg.org/dwc/terms/verbatimDepth","La description originale de la profondeur sous la surface locale."
"verbatimElevation:label","Label for Verbatim Elevation http://rs.tdwg.org/dwc/terms/verbatimElevation","Verbatim de l'altitude"
"verbatimElevation:rdfs_comment","Comment for Verbatim Elevation http://rs.tdwg.org/dwc/terms/verbatimElevation","La description originale de l'élévation (altitude, généralement au-dessus du niveau de la mer) du lieu."
"verbatimLatitude:label","Label for Verbatim Latitude http://rs.tdwg.org/dwc/terms/verbatimLatitude","Verbatim de la latitude"
"verbatimLatitude:rdfs_comment","Comment for Verbatim Latitude http://rs.tdwg.org/dwc/terms/verbatimLatitude",""
"verbatimLocality:label","Label for Verbatim Locality http://rs.tdwg.org/dwc/terms/verbatimLocality","Verbatim de la localité"
"verbatimLocality:rdfs_comment","Comment for Verbatim Locality http://rs.tdwg.org/dwc/terms/verbatimLocality","La description textuelle originale du lieu."
"verbatimLongitude:label","Label for Verbatim Longitude http://rs.tdwg.org/dwc/terms/verbatimLongitude","Verbatim de la longitude"
"verbatimLongitude:rdfs_comment","Comment for Verbatim Longitude http://rs.tdwg.org/dwc/terms/verbatimLongitude",""
"verbatimSRS:label","Label for Verbatim SRS http://rs.tdwg.org/dwc/terms/verbatimSRS","Verbatim du Système de Référence Spatiale"
"verbatimSRS:rdfs_comment","Comment for Verbatim SRS http://rs.tdwg.org/dwc/terms/verbatimSRS",""
"verbatimSRS:dcterms_description","Description for Verbatim SRS http://rs.tdwg.org/dwc/terms/verbatimSRS",""
"waterBody:label","Label for Water Body http://rs.tdwg.org/dwc/terms/waterBody","Étendue d'eau"
"waterBody:rdfs_comment","Comment for Water Body http://rs.tdwg.org/dwc/terms/waterBody",""
"waterBody:dcterms_description","Description for Water Body http://rs.tdwg.org/dwc/terms/waterBody","La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names."
