identifier,context,text
commenterLiteral:dcterms_description,Description for Commenter http://rs.tdwg.org/dwc/terms/commenterLiteral,"See also Reviewer Comments for the distinction between Comments and Reviewer Comments. See also the entry for ac:commenter and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions."
comments:label,Label for Comments http://rs.tdwg.org/dwc/terms/comments,Comments
comments:rdfs_comment,Comment for Comments http://rs.tdwg.org/dwc/terms/comments,"Any comment provided on the media resource, as free-form text."
comments:dcterms_description,Description for Comments http://rs.tdwg.org/dwc/terms/comments,"Comments may refer to the resource itself (e. g., asserting a taxon name or location of a biological subject in an image), or to the relation between resource and associated metadata (e. g., asserting that the taxon name given in the metadata is wrong, without asserting a positive identification). There is a separate item for Reviewer Comments, which is defined more as an expert-level review. Implementers or communities of practice might establish conventions about the meaning of the absence of a commenter, but this specification is silent on that matter."
comments:skos_scopeNote,Usage for Comments http://rs.tdwg.org/dwc/terms/comments,Best practice would also identify the commenter.
derivedFrom:label,Label for Derived From http://rs.tdwg.org/dwc/terms/derivedFrom,Derived From
derivedFrom:rdfs_comment,Comment for Derived From http://rs.tdwg.org/dwc/terms/derivedFrom,A reference to an original resource from which the current one is derived.
derivedFrom:dcterms_description,Description for Derived From http://rs.tdwg.org/dwc/terms/derivedFrom,"Derivation of one resource from another is of special interest for identification tools (e. g. a key from an unpublished data set, as in FRIDA, or a PDA key from a PC or web key) or web services (e. g. a name synonymization service being derived from a specific data set). It may very rarely also be known where one image or sound recording is derived from another (but compare the separate mechanism to be used for quality/resolution levels). Can be repeated if a montage of images."
derivedFrom:skos_scopeNote,Usage for Derived From http://rs.tdwg.org/dwc/terms/derivedFrom,"Human readable, or doi number, or URL. Simple name of parent for human readable."
digitizationDate:label,Label for Date and Time Digitized http://rs.tdwg.org/dwc/terms/digitizationDate,Date and Time Digitized
digitizationDate:rdfs_comment,Comment for Date and Time Digitized http://rs.tdwg.org/dwc/terms/digitizationDate,"Date the first digital version was created, if different from Original Date and Time found in the Temporal Coverage Vocabulary."
digitizationDate:dcterms_description,Description for Date and Time Digitized http://rs.tdwg.org/dwc/terms/digitizationDate,"This is often not the media creation or modification date. For example, if photographic prints have been scanned, the date of that scanning is what this term carries, but Original Date and Time is that depicted in the print. In the case of digital images containing EXIF, whereas the EXIF capture date does not contain time zone information, but EXIF GPSDateStamp and GPSTimeStamp may be relevant as these include time-zone information. See also Metadata Working Group Guidelines for Handling Image Metadata, Version 2.0 (November 2010), https://web.archive.org/web/20180919181934/http://www.metadataworkinggroup.org/pdf/mwg_guidance.pdf, which has best practice advice on handling time-zone-less EXIF date/time data. See also the Wikipedia IS0 8601 entry, https://en.wikipedia.org/wiki/ISO_8601, for further explanation and examples."
digitizationDate:skos_scopeNote,Usage for Date and Time Digitized http://rs.tdwg.org/dwc/terms/digitizationDate,"The date and time MUST comply with the World Wide Web Consortium (W3C) datetime practice, https://www.w3.org/TR/NOTE-datetime, which requires that date and time representation correspond to ISO 8601:1998, but with year fields always comprising 4 digits. This makes datetime records compliant with 8601:2004, https://www.iso.org/standard/40874.html. AC datetime values MAY also follow 8601:2004 for ranges by separating two IS0 8601 datetime fields by a solidus (""forward slash"", '/'). Use the international (ISO/xml) format yyyy-mm-ddThh:mm (e. g. ""2007-12-31"" or ""2007-12-31T14:59""). Where available, timezone information SHOULD be added. "
fundingAttribution:label,Label for Funding http://rs.tdwg.org/dwc/terms/fundingAttribution,Funding
fundingAttribution:rdfs_comment,Comment for Funding http://rs.tdwg.org/dwc/terms/fundingAttribution,Text description of organizations or individuals who funded the creation of the resource.
furtherInformationURL:label,Label for Further Information URL http://rs.tdwg.org/dwc/terms/furtherInformationURL,Further Information URL
furtherInformationURL:rdfs_comment,Comment for Further Information URL http://rs.tdwg.org/dwc/terms/furtherInformationURL,The URL of a Web site that provides additional information about the version of the media resource that is provided by the Service Access Point.
hashFunction:label,Label for Hash Function http://rs.tdwg.org/dwc/terms/hashFunction,Hash Function
hashFunction:rdfs_comment,Comment for Hash Function http://rs.tdwg.org/dwc/terms/hashFunction,The cryptographic hash function used to compute the value given in the Hash Value.
hashFunction:dcterms_description,Description for Hash Function http://rs.tdwg.org/dwc/terms/hashFunction,"Recommended values include MD5, SHA-1, SHA-224,SHA-256, SHA-384, SHA-512, SHA-512/224 and SHA-512/256"
hashValue:label,Label for Hash http://rs.tdwg.org/dwc/terms/hashValue,Hash
hashValue:rdfs_comment,Comment for Hash http://rs.tdwg.org/dwc/terms/hashValue,The value computed by a hash function applied to the media that will be delivered at the access point.
hashValue:dcterms_description,Description for Hash http://rs.tdwg.org/dwc/terms/hashValue,"Best practice is to also specify the hash function by supplying a value of the Hash Function term, using one of the standard literals from the Notes there."
hasServiceAccessPoint:label,Label for Service Access Point http://rs.tdwg.org/dwc/terms/hasServiceAccessPoint,Service Access Point
hasServiceAccessPoint:rdfs_comment,Comment for Service Access Point http://rs.tdwg.org/dwc/terms/hasServiceAccessPoint,"In a chosen serialization (RDF, XML Schema, etc.) the potentially multiple service access points (e.g., for different resolutions of an image) might be provided in a referenced or in a nested object. This property identifies one such access point. That is, each of potentially multiple values of hasServiceAccessPoint identifies a set of representation-dependent metadata using the properties defined under the Service Access Point Vocabulary section of the Audiovisual Core Term List document."
hasServiceAccessPoint:dcterms_description,Description for Service Access Point http://rs.tdwg.org/dwc/terms/hasServiceAccessPoint,"Some serializations may flatten the model of service-access points by (a) dropping ac:hasServiceAccessPoint, ac:variant and ac:variantLiteral, (b) repeating properties from the Service Access Point Vocabulary and prefixing them with values of ac:variantLiteral. If such a flat serialization is necessary for services, we recommend to select from among term names of the form ""AB"" where ""A"" is one of thumbnail, trailer, lowerQuality, mediumQuality, goodQuality, bestQuality, offline and ""B"" is one of AccessURI, Format, Extent, FurtherInformationURL, LicensingException, ServiceExpectation (example: thumbnailAccessURI). Implementers in specific constraint languages such as XML Schema or RDF may wish to make Access URI and perhaps dcterms:format mandatory on instances of the service access point."
IDofContainingCollection:label,Label for ID of Containing Collection http://rs.tdwg.org/dwc/terms/IDofContainingCollection,ID of Containing Collection
IDofContainingCollection:rdfs_comment,Comment for ID of Containing Collection http://rs.tdwg.org/dwc/terms/IDofContainingCollection,"If the resource is contained in a Collection, this field identifies that Collection uniquely."
IDofContainingCollection:dcterms_description,Description for ID of Containing Collection http://rs.tdwg.org/dwc/terms/IDofContainingCollection,Repeatable: A media resource may be member of multiple collections. The form of the identifier is left to implementers of specific implementations.
licenseLogoURL:label,Label for License Logo URL http://rs.tdwg.org/dwc/terms/licenseLogoURL,License Logo URL
licenseLogoURL:rdfs_comment,Comment for License Logo URL http://rs.tdwg.org/dwc/terms/licenseLogoURL,A URL providing access to a logo that symbolizes the License.
licenseLogoURL:dcterms_description,Description for License Logo URL http://rs.tdwg.org/dwc/terms/licenseLogoURL,"The originating metadata provider is strongly urged to choose a suitable logo as a graphical representation of the license. Failure to do so may leave downstream aggregators in a difficult position to supply a logo that adequately represents the professional, legal, or social aims of the licensors (license givers). Example: http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png provides access to a logo image."
licensingException:label,Label for Licensing Exception Statement http://rs.tdwg.org/dwc/terms/licensingException,Licensing Exception Statement
licensingException:rdfs_comment,Comment for Licensing Exception Statement http://rs.tdwg.org/dwc/terms/licensingException,The licensing statement for this variant of the media resource if different from that given in the License Statement property of the resource.
licensingException:dcterms_description,Description for Licensing Exception Statement http://rs.tdwg.org/dwc/terms/licensingException,"Required only if this version has different licensing than that of the media resource. For example, the highest resolution version may be more restricted than lower resolution versions."
metadataCreator:label,Label for Metadata Creator http://rs.tdwg.org/dwc/terms/metadataCreator,Metadata Creator
metadataCreator:rdfs_comment,Comment for Metadata Creator http://rs.tdwg.org/dwc/terms/metadataCreator,A URI representing a person or organization originally creating the resource metadata record.
metadataCreator:dcterms_description,Description for Metadata Creator http://rs.tdwg.org/dwc/terms/metadataCreator,"See also the entry for ac:metadataCreatorLiteral and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions."
metadataCreatorLiteral:label,Label for Metadata Creator http://rs.tdwg.org/dwc/terms/metadataCreatorLiteral,Metadata Creator
metadataCreatorLiteral:rdfs_comment,Comment for Metadata Creator http://rs.tdwg.org/dwc/terms/metadataCreatorLiteral,Name of the person or organization originally creating the resource metadata record.
metadataCreatorLiteral:dcterms_description,Description for Metadata Creator http://rs.tdwg.org/dwc/terms/metadataCreatorLiteral,"See also the entry for ac:metadataCreator and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions."
metadataLanguage:label,Label for Metadata Language http://rs.tdwg.org/dwc/terms/metadataLanguage,Metadata Language
metadataLanguage:rdfs_comment,Comment for Metadata Language http://rs.tdwg.org/dwc/terms/metadataLanguage,"The URI of the language of description and other metadata (but not necessarily of the image itself) , from the ISO639-2 list of URIs for ISO 3-letter language codes, http://id.loc.gov/vocabulary/iso639-2."
metadataLanguage:dcterms_description,Description for Metadata Language http://rs.tdwg.org/dwc/terms/metadataLanguage,"This is NOT dcterms:language, which is about the resource, not the metadata. Metadata Language is deliberately single-valued, imposing on unstructured serializations a requirement that multi-lingual metadata be represented as separate, complete, metadata records. Audiovisual Core requires that each record also contains the language-neutral terms. In the absence of this requirement, metadata consumers would need to know which terms are language-neutral and merge these terms from all provided metadataLanguages into a single record. Metadata consumers may re-combine the information based on the dcterms:identifier that identifies the multimedia resource. Nothing in this document would, however, prevent an implementer, e. g. of an XML-Schema representation, from providing a fully hierarchical schema in which language neutral terms occur only a single time, and only the language-specific terms are repeated in a way that unambigously relates them to a metadata language. In RDF it may be a simple repetition of plain literals associated with a language (e.g., xml:lang attribute in RDF/XML). The language attribute would then be required in Audiovisual Core and would replace ac:metadataLanguage."
metadataLanguage:skos_scopeNote,Usage for Metadata Language http://rs.tdwg.org/dwc/terms/metadataLanguage,"At least one of ac:metadataLanguage and ac:metadataLanguageLiteral MUST be supplied but, when feasible, supplying both might make the metadata more widely useful. They must specify the same language. In case of ambiguity, ac:metadataLanguage prevails."
metadataLanguageLiteral:label,Label for Metadata Language http://rs.tdwg.org/dwc/terms/metadataLanguageLiteral,Metadata Language
metadataLanguageLiteral:rdfs_comment,Comment for Metadata Language http://rs.tdwg.org/dwc/terms/metadataLanguageLiteral,Language of description and other metadata (but not necessarily of the image itself) represented as an ISO639-2 three letter language code.
metadataLanguageLiteral:dcterms_description,Description for Metadata Language http://rs.tdwg.org/dwc/terms/metadataLanguageLiteral,"This is NOT dc:language, which is about the resource, not the metadata. Metadata Language is deliberately single-valued, imposing on unstructured serializations a requirement that multi-lingual metadata be represented as separate, complete, metadata records. Audiovisual Core requires that each record also contains the language-neutral terms. In the absence of this requirement, metadata consumers would need to know which terms are language-neutral and merge these terms from all provided metadataLanguages into a single record. Metadata consumers may re-combine the information based on the dcterms:identifier that identifies the multimedia resource. Nothing in this document would, however, prevent an implementer, e. g. of an XML-Schema representation, from providing a fully hierarchical schema in which language neutral terms occur only a single time, and only the language-specific terms are repeated in a way that unambigously relates them to a metadata language. In RDF it may be a simple repetition of plain literals associated with a language (e.g., xml:lang attribute in RDF/XML). The language attribute would then be required in Audiovisual Core and would replace ac:metadataLanguage."
metadataLanguageLiteral:skos_scopeNote,Usage for Metadata Language http://rs.tdwg.org/dwc/terms/metadataLanguageLiteral,"ISO639-1 two-letter codes are permitted but deprecated. At least one of ac:metadataLanguage and ac:metadataLanguageLiteral MUST be supplied but, when feasible, supplying both might make the metadata more widely useful. They MUST specify the same language. In case of ambiguity, ac:metadataLanguage prevails. "
metadataProvider:label,Label for Metadata Provider http://rs.tdwg.org/dwc/terms/metadataProvider,Metadata Provider
metadataProvider:rdfs_comment,Comment for Metadata Provider http://rs.tdwg.org/dwc/terms/metadataProvider,URI of person or organization originally responsible for providing the resource metadata record.
metadataProvider:dcterms_description,Description for Metadata Provider http://rs.tdwg.org/dwc/terms/metadataProvider,"Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. Compare Provider. See also the entry for ac:metadataProviderLiteral and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions."
metadataProviderLiteral:label,Label for Metadata Provider http://rs.tdwg.org/dwc/terms/metadataProviderLiteral,Metadata Provider
metadataProviderLiteral:rdfs_comment,Comment for Metadata Provider http://rs.tdwg.org/dwc/terms/metadataProviderLiteral,Name of the person or organization originally responsible for providing the resource metadata record.
metadataProviderLiteral:dcterms_description,Description for Metadata Provider http://rs.tdwg.org/dwc/terms/metadataProviderLiteral,"Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. Compare Provider. See also the entry for ac:metadataProvider in this document and the section Namespaces, Prefixes and Term Names for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions."
otherScientificName:label,Label for Other Scientific Name http://rs.tdwg.org/dwc/terms/otherScientificName,Other Scientific Name
otherScientificName:rdfs_comment,Comment for Other Scientific Name http://rs.tdwg.org/dwc/terms/otherScientificName,One or several Scientific Taxon Names that are synonyms to the Scientific Taxon Name may be provided here.
otherScientificName:dcterms_description,Description for Other Scientific Name http://rs.tdwg.org/dwc/terms/otherScientificName,"The primary purpose of this is in support of resource discovery, not developing a taxonomic synonymy. Misidentification or misspellings may thus be of interest. Where multiple taxa are present in a resource and multiple Scientific Taxon Names are given, the association between synonyms and names may not be deducible from the AC record alone."
physicalSetting:label,Label for Physical Setting http://rs.tdwg.org/dwc/terms/physicalSetting,Physical Setting
physicalSetting:rdfs_comment,Comment for Physical Setting http://rs.tdwg.org/dwc/terms/physicalSetting,"The setting of the content represented in media such as images, sounds, and movies if the provider deems them relevant."
physicalSetting:dcterms_description,Description for Physical Setting http://rs.tdwg.org/dwc/terms/physicalSetting,Multiple values may be needed for movies or montages. See also ac:resourceCreationTechnique which should be used to describe any modifications to the resource itself. Communities of practice should form best practices for the use of these controlled terms.
physicalSetting:skos_scopeNote,Usage for Physical Setting http://rs.tdwg.org/dwc/terms/physicalSetting,"Constrained vocabulary of: ""Natural"" = Object in its natural setting of the object (e. g. living organisms in their natural environment); ""Artificial"" = Object in an artificial environment (e. g. living organisms in an artificial environment such as a zoo, garden, greenhouse, or laboratory); ""Edited"" = Human media editing of a natural setting or media acquisition with a separate media background such as a photographic backdrop."
provider:label,Label for Provider http://rs.tdwg.org/dwc/terms/provider,Provider
provider:rdfs_comment,Comment for Provider http://rs.tdwg.org/dwc/terms/provider,URI for person or organization responsible for presenting the media resource.
provider:dcterms_description,Description for Provider http://rs.tdwg.org/dwc/terms/provider,"Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. See also the entry for ac:providerLiteral and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions."
provider:skos_scopeNote,Usage for Provider http://rs.tdwg.org/dwc/terms/provider,"If no separate Metadata Provider is given, this also attributes the metadata."
providerID:label,Label for Provider ID http://rs.tdwg.org/dwc/terms/providerID,Provider ID
providerID:rdfs_comment,Comment for Provider ID http://rs.tdwg.org/dwc/terms/providerID,A globally unique ID of the provider of the current AC metadata record.
providerID:dcterms_description,Description for Provider ID http://rs.tdwg.org/dwc/terms/providerID,"Only to be used if the annotated resource is not a provider itself - this item is for relating the resource to a provider, using an arbitrary code that is unique for a provider, contributing partner, or aggregator, or other roles (potentially defined by MARC, OAI) and by which the media resources are linked to the provider."
providerLiteral:label,Label for Provider http://rs.tdwg.org/dwc/terms/providerLiteral,Provider
providerLiteral:rdfs_comment,Comment for Provider http://rs.tdwg.org/dwc/terms/providerLiteral,Name of the person or organization responsible for presenting the media resource.
providerLiteral:dcterms_description,Description for Provider http://rs.tdwg.org/dwc/terms/providerLiteral,"Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. See also the entry for ac:provider and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions."
providerLiteral:skos_scopeNote,Usage for Provider http://rs.tdwg.org/dwc/terms/providerLiteral,"If no separate Metadata Provider is given, this also attributes the metadata."
providerManagedID:label,Label for Provider-managed ID http://rs.tdwg.org/dwc/terms/providerManagedID,Provider-managed ID
providerManagedID:rdfs_comment,Comment for Provider-managed ID http://rs.tdwg.org/dwc/terms/providerManagedID,"A free-form identifier (a simple number, an alphanumeric code, a URL, etc.) for the resource that is unique and meaningful primarily for the data provider."
providerManagedID:dcterms_description,Description for Provider-managed ID http://rs.tdwg.org/dwc/terms/providerManagedID,"Ideally, this would be a globally unique identifier (GUID), but the provider is encouraged to supply any form of identifier that simplifies communications on resources within their project and helps to locate individual data items in the provider's data repositories. It is the provider's decision whether to expose this value or not."
relatedResourceID:label,Label for Related Resource ID http://rs.tdwg.org/dwc/terms/relatedResourceID,Related Resource ID
relatedResourceID:rdfs_comment,Comment for Related Resource ID http://rs.tdwg.org/dwc/terms/relatedResourceID,"Resource related in ways not specified through a collection, e.g., before-after images; time-lapse series; different orientations/angles of view"
relatedResourceID:dcterms_description,Description for Related Resource ID http://rs.tdwg.org/dwc/terms/relatedResourceID,"The value references a related media item. Examples of relations are: Images taken in a sequence or defined time series, an exposure or focus series (e.g. for stacking), different framing or views (top, side, bottom) of the same subject, or an overview plus several details. The property makes such related media items discoverable, but does not indicate the nature of this relationship. More specific properties may be defined in a later version of AC."
resourceCreationTechnique:label,Label for Resource Creation Technique http://rs.tdwg.org/dwc/terms/resourceCreationTechnique,Resource Creation Technique
resourceCreationTechnique:rdfs_comment,Comment for Resource Creation Technique http://rs.tdwg.org/dwc/terms/resourceCreationTechnique,"Information about technical aspects of the creation and digitization process of the resource. This includes modification steps (""retouching"") after the initial resource capture."
resourceCreationTechnique:dcterms_description,Description for Resource Creation Technique http://rs.tdwg.org/dwc/terms/resourceCreationTechnique,"Annotating whether and how a resource has been modified or edited significantly in ways that are not immediately obvious to, or expected by, consumers is of special significance. Examples for images are: Removing a distracting twig from a picture, moving an object to a different surrounding, changing the color in parts of the image, or blurring the background of an image. Modifications that are standard practice and expected or obvious are not necessary to document; examples of such practices include changing resolution, cropping, minor sharpening or overall color correction, and clearly perceptible modifications (e.g., addition of arrows or labels, or the placement of multiple pictures into a table.) If it is only known that significant modifications were made, but no details are known, a general statement like ""Media may have been manipulated to improve appearance"" may be appropriate. See also Subject Preparation Technique."
resourceCreationTechnique:examples,Examples for Resource Creation Technique http://rs.tdwg.org/dwc/terms/resourceCreationTechnique,"Encoding method or settings, numbers of channels, lighting, frames per second, data rate, interlaced or progressive, multiflash lighting, remote control, automatic interval exposure."
reviewer:label,Label for Reviewer http://rs.tdwg.org/dwc/terms/reviewer,Reviewer
reviewer:rdfs_comment,Comment for Reviewer http://rs.tdwg.org/dwc/terms/reviewer,URI for a reviewer.
reviewer:dcterms_description,Description for Reviewer http://rs.tdwg.org/dwc/terms/reviewer,"Provider is asserting they accept this review as competent. See also ac:reviewerLiteral and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions."
reviewer:skos_scopeNote,Usage for Reviewer http://rs.tdwg.org/dwc/terms/reviewer,"If present, then resource is peer-reviewed, even if Reviewer Comments is absent or empty. Its presence tells whether an expert in the subject featured in the media has reviewed the media item or collection and approved its metadata description; MUST display a name or the literal ""anonymous"" (= anonymously reviewed)."
reviewerComments:label,Label for Reviewer Comments http://rs.tdwg.org/dwc/terms/reviewerComments,Reviewer Comments
reviewerComments:rdfs_comment,Comment for Reviewer Comments http://rs.tdwg.org/dwc/terms/reviewerComments,"Any comment provided by a reviewer with expertise in the subject, as free-form text."
reviewerComments:dcterms_description,Description for Reviewer Comments http://rs.tdwg.org/dwc/terms/reviewerComments,"Reviewer Comments may refer to the resource itself (e. g., asserting a taxon name or location of a biological subject in an image), or to the relation between resource and associated metadata (e. g., asserting that the taxon name given in the metadata is wrong, without asserting a positive identification). There is a separate item ""Comments"" for text from commenters of unrecorded expertise."
reviewerLiteral:label,Label for Reviewer http://rs.tdwg.org/dwc/terms/reviewerLiteral,Reviewer
reviewerLiteral:rdfs_comment,Comment for Reviewer http://rs.tdwg.org/dwc/terms/reviewerLiteral,String providing the name of a reviewer.
reviewerLiteral:dcterms_description,Description for Reviewer http://rs.tdwg.org/dwc/terms/reviewerLiteral,"Provider is asserting they accept this review as competent. See also ac:reviewer and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions."
reviewerLiteral:skos_scopeNote,Usage for Reviewer http://rs.tdwg.org/dwc/terms/reviewerLiteral,"If present, then resource is peer-reviewed, even if Reviewer Comments is absent or empty. Its presence tells whether an expert in the subject featured in the media has reviewed the media item or collection and approved its metadata description; MUST display a name or the literal ""anonymous"" (= anonymously reviewed)."
serviceExpectation:label,Label for Service Expectation http://rs.tdwg.org/dwc/terms/serviceExpectation,Service Expectation
serviceExpectation:rdfs_comment,Comment for Service Expectation http://rs.tdwg.org/dwc/terms/serviceExpectation,A term that describes what service expectations users may have of the ac:accessURI.
serviceExpectation:dcterms_description,Description for Service Expectation http://rs.tdwg.org/dwc/terms/serviceExpectation,"Recommended terms include online (denotes that the URL is expected to deliver the resource), authenticate (denotes that the URL delivers a login or other authentication interface requiring completion before delivery of the resource) published(non digital) (denotes that the URL is the identifier of a non-digital published work, for example a doi.) Communities should develop their own controlled vocabularies for Service Expectations."
subjectCategoryVocabulary:label,Label for Subject Category Vocabulary http://rs.tdwg.org/dwc/terms/subjectCategoryVocabulary,Subject Category Vocabulary
subjectCategoryVocabulary:rdfs_comment,Comment for Subject Category Vocabulary http://rs.tdwg.org/dwc/terms/subjectCategoryVocabulary,Any controlled vocabulary from which values for ac:CVtermLiteral have been drawn.
